min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,2000,1,19,41
0.1,1,5,1,2000,0,2,39
0.1,1,5,2,2000,0,0,0
0.1,1,5,3,2000,0,0,0
0.1,1,6,0,2000,1,19,41
0.1,1,6,1,2000,0,2,39
0.1,1,6,2,2000,0,0,0
0.1,1,6,3,2000,0,0,0
0.1,1,7,0,1858,3,20,40
0.1,1,7,1,2000,0,2,39
0.1,1,7,2,2000,0,0,0
0.1,1,7,3,2000,0,0,0
0.1,1,8,0,843,3,16,39
0.1,1,8,1,1854,3,18,39
0.1,1,8,2,2000,0,5,39
0.1,1,8,3,2000,0,2,39
0.1,1,9,0,438,3,15,39
0.1,1,9,1,638,3,16,39
0.1,1,9,2,638,3,16,39
0.1,1,9,3,638,3,16,39
0.1,1,10,0,139,2,11,39
0.1,1,10,1,209,2,12,39
0.1,1,10,2,384,2,14,39
0.1,1,10,3,459,2,15,39
0.1,2,5,0,2000,0,8,39
0.1,2,5,1,2000,0,2,39
0.1,2,5,2,2000,0,0,0
0.1,2,5,3,2000,0,0,0
0.1,2,6,0,2000,1,24,40
0.1,2,6,1,2000,0,2,39
0.1,2,6,2,2000,0,0,0
0.1,2,6,3,2000,0,0,0
0.1,2,7,0,857,3,21,40
0.1,2,7,1,2000,1,11,40
0.1,2,7,2,2000,0,2,39
0.1,2,7,3,2000,0,2,39
0.1,2,8,0,440,3,15,39
0.1,2,8,1,678,3,17,39
0.1,2,8,2,832,3,19,39
0.1,2,8,3,1544,3,21,40
0.1,2,9,0,140,2,11,39
0.1,2,9,1,210,2,12,39
0.1,2,9,2,385,2,14,39
0.1,2,9,3,460,2,15,39
0.1,2,10,0,26,1,4,39
0.1,2,10,1,36,1,5,39
0.1,2,10,2,65,1,7,39
0.1,2,10,3,75,1,7,39
0.1,3,5,0,2000,0,8,39
0.1,3,5,1,2000,0,2,39
0.1,3,5,2,2000,0,0,0
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,2000,1,24,40
0.1,3,6,1,2000,0,2,39
0.1,3,6,2,2000,0,0,0
0.1,3,6,3,2000,0,0,0
0.1,3,7,0,857,3,21,40
0.1,3,7,1,2000,1,11,40
0.1,3,7,2,2000,0,2,39
0.1,3,7,3,2000,0,2,39
0.1,3,8,0,438,3,15,39
0.1,3,8,1,638,3,16,39
0.1,3,8,2,638,3,16,39
0.1,3,8,3,639,3,16,39
0.1,3,9,0,139,2,11,39
0.1,3,9,1,209,2,12,39
0.1,3,9,2,384,2,14,39
0.1,3,9,3,459,2,15,39
0.1,3,10,0,26,1,4,39
0.1,3,10,1,36,1,5,39
0.1,3,10,2,65,1,7,39
0.1,3,10,3,75,1,7,39
0.1,4,5,0,2000,0,8,39
0.1,4,5,1,2000,0,2,39
0.1,4,5,2,2000,0,0,0
0.1,4,5,3,2000,0,0,0
0.1,4,6,0,2000,1,24,40
0.1,4,6,1,2000,0,2,39
0.1,4,6,2,2000,0,0,0
0.1,4,6,3,2000,0,0,0
0.1,4,7,0,857,3,21,40
0.1,4,7,1,2000,1,11,40
0.1,4,7,2,2000,0,2,39
0.1,4,7,3,2000,0,2,39
0.1,4,8,0,439,3,15,39
0.1,4,8,1,639,3,16,39
0.1,4,8,2,639,3,16,39
0.1,4,8,3,639,3,16,39
0.1,4,9,0,139,2,11,39
0.1,4,9,1,209,2,12,39
0.1,4,9,2,384,2,14,39
0.1,4,9,3,459,2,15,39
0.1,4,10,0,26,1,4,39
0.1,4,10,1,36,1,5,39
0.1,4,10,2,65,1,7,39
0.1,4,10,3,75,1,7,39
0.1,5,5,0,2000,0,8,39
0.1,5,5,1,2000,0,2,39
0.1,5,5,2,2000,0,0,0
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,2000,1,26,40
0.1,5,6,1,2000,0,11,40
0.1,5,6,2,2000,0,2,39
0.1,5,6,3,2000,0,2,39
0.1,5,7,0,1065,3,22,40
0.1,5,7,1,1626,4,33,40
0.1,5,7,2,2000,1,18,40
0.1,5,7,3,2000,0,11,40
0.1,5,8,0,208,2,9,39
0.1,5,8,1,365,2,15,39
0.1,5,8,2,832,2,17,40
0.1,5,8,3,2000,2,17,40
0.1,5,9,0,50,1,5,39
0.1,5,9,1,87,1,6,39
0.1,5,9,2,280,2,9,39
0.1,5,9,3,756,2,10,40
0.1,5,10,0,42,1,4,39
0.1,5,10,1,70,1,6,39
0.1,5,10,2,211,2,9,39
0.1,5,10,3,515,2,10,40
0.2,1,5,0,2000,1,19,41
0.2,1,5,1,2000,0,2,39
0.2,1,5,2,2000,0,0,0
0.2,1,5,3,2000,0,0,0
0.2,1,6,0,2000,1,19,41
0.2,1,6,1,2000,0,2,39
0.2,1,6,2,2000,0,0,0
0.2,1,6,3,2000,0,0,0
0.2,1,7,0,1858,3,20,40
0.2,1,7,1,2000,0,2,39
0.2,1,7,2,2000,0,0,0
0.2,1,7,3,2000,0,0,0
0.2,1,8,0,807,3,19,40
0.2,1,8,1,2000,1,11,40
0.2,1,8,2,2000,0,4,39
0.2,1,8,3,2000,0,2,39
0.2,1,9,0,438,3,15,39
0.2,1,9,1,638,3,16,39
0.2,1,9,2,638,3,16,39
0.2,1,9,3,638,3,16,39
0.2,1,10,0,139,2,11,39
0.2,1,10,1,209,2,12,39
0.2,1,10,2,384,2,14,39
0.2,1,10,3,459,2,15,39
0.2,2,5,0,2000,0,8,39
0.2,2,5,1,2000,0,2,39
0.2,2,5,2,2000,0,0,0
0.2,2,5,3,2000,0,0,0
0.2,2,6,0,2000,1,24,40
0.2,2,6,1,2000,0,2,39
0.2,2,6,2,2000,0,0,0
0.2,2,6,3,2000,0,0,0
0.2,2,7,0,903,3,22,40
0.2,2,7,1,2000,1,12,40
0.2,2,7,2,2000,0,3,39
0.2,2,7,3,2000,0,2,39
0.2,2,8,0,449,3,15,39
0.2,2,8,1,656,3,16,39
0.2,2,8,2,768,3,16,39
0.2,2,8,3,952,3,16,39
0.2,2,9,0,148,2,11,39
0.2,2,9,1,223,2,12,39
0.2,2,9,2,479,2,14,39
0.2,2,9,3,683,2,15,39
0.2,2,10,0,27,1,4,39
0.2,2,10,1,39,1,5,39
0.2,2,10,2,84,1,7,39
0.2,2,10,3,114,1,7,39
0.2,3,5,0,2000,1,17,41
0.2,3,5,1,2000,0,2,39
0.2,3,5,2,2000,0,0,0
0.2,3,5,3,2000,0,0,0
0.2,3,6,0,2000,1,17,41
0.2,3,6,1,2000,0,2,39
0.2,3,6,2,2000,0,0,0
0.2,3,6,3,2000,0,0,0
0.2,3,7,0,1594,4,30,40
0.2,3,7,1,2000,1,11,40
0.2,3,7,2,2000,0,2,39
0.2,3,7,3,2000,0,2,39
0.2,3,8,0,874,3,19,40
0.2,3,8,1,2000,1,11,40
0.2,3,8,2,2000,0,2,39
0.2,3,8,3,2000,0,2,39
0.2,3,9,0,445,3,15,39
0.2,3,9,1,689,3,16,39
0.2,3,9,2,1402,3,17,39
0.2,3,9,3,1962,3,17,39
0.2,3,10,0,77,2,7,39
0.2,3,10,1,113,2,8,39
0.2,3,10,2,210,2,9,39
0.2,3,10,3,282,2,9,39
0.2,4,5,0,2000,1,17,41
0.2,4,5,1,2000,0,2,39
0.2,4,5,2,2000,0,0,0
0.2,4,5,3,2000,0,0,0
0.2,4,6,0,2000,1,17,41
0.2,4,6,1,2000,0,2,39
0.2,4,6,2,2000,0,0,0
0.2,4,6,3,2000,0,0,0
0.2,4,7,0,1594,4,30,40
0.2,4,7,1,2000,1,11,40
0.2,4,7,2,2000,0,2,39
0.2,4,7,3,2000,0,2,39
0.2,4,8,0,874,3,19,40
0.2,4,8,1,2000,1,11,40
0.2,4,8,2,2000,0,2,39
0.2,4,8,3,2000,0,2,39
0.2,4,9,0,445,3,15,39
0.2,4,9,1,689,3,16,39
0.2,4,9,2,1402,3,17,39
0.2,4,9,3,1962,3,17,39
0.2,4,10,0,77,2,7,39
0.2,4,10,1,113,2,8,39
0.2,4,10,2,210,2,9,39
0.2,4,10,3,282,2,9,39
0.2,5,5,0,2000,0,8,39
0.2,5,5,1,2000,0,2,39
0.2,5,5,2,2000,0,0,0
0.2,5,5,3,2000,0,0,0
0.2,5,6,0,2000,1,26,40
0.2,5,6,1,2000,0,11,40
0.2,5,6,2,-1,0,11,40
0.2,5,6,3,-1,0,11,40
0.2,5,7,0,953,3,23,40
0.2,5,7,1,2000,1,11,40
0.2,5,7,2,2000,0,2,39
0.2,5,7,3,2000,0,2,39
0.2,5,8,0,510,3,20,39
0.2,5,8,1,752,3,23,39
0.2,5,8,2,1049,3,24,40
0.2,5,8,3,1933,3,24,40
0.2,5,9,0,128,2,8,39
0.2,5,9,1,226,2,15,39
0.2,5,9,2,533,2,17,40
0.2,5,9,3,1431,2,17,40
0.2,5,10,0,116,2,8,39
0.2,5,10,1,201,2,15,39
0.2,5,10,2,488,2,17,40
0.2,5,10,3,1168,2,17,40
0.3,1,5,0,2000,1,19,41
0.3,1,5,1,2000,0,2,39
0.3,1,5,2,2000,0,0,0
0.3,1,5,3,2000,0,0,0
0.3,1,6,0,2000,1,19,41
0.3,1,6,1,2000,0,2,39
0.3,1,6,2,2000,0,0,0
0.3,1,6,3,2000,0,0,0
0.3,1,7,0,1858,3,20,40
0.3,1,7,1,2000,0,2,39
0.3,1,7,2,2000,0,0,0
0.3,1,7,3,2000,0,0,0
0.3,1,8,0,807,3,19,40
0.3,1,8,1,2000,1,11,40
0.3,1,8,2,2000,0,4,39
0.3,1,8,3,2000,0,2,39
0.3,1,9,0,438,3,15,39
0.3,1,9,1,638,3,16,39
0.3,1,9,2,638,3,16,39
0.3,1,9,3,638,3,16,39
0.3,1,10,0,139,2,11,39
0.3,1,10,1,209,2,12,39
0.3,1,10,2,384,2,14,39
0.3,1,10,3,459,2,15,39
