min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,87,11,32,131
0.1,1,5,1,3000,11,34,131
0.1,1,5,2,3000,2,9,131
0.1,1,5,3,3000,0,3,131
0.1,1,6,0,78,11,31,131
0.1,1,6,1,89,11,32,131
0.1,1,6,2,101,11,32,131
0.1,1,6,3,159,11,36,131
0.1,1,7,0,78,11,31,131
0.1,1,7,1,89,11,32,131
0.1,1,7,2,101,11,32,131
0.1,1,7,3,159,11,36,131
0.1,1,8,0,69,11,29,131
0.1,1,8,1,79,11,30,131
0.1,1,8,2,93,11,32,131
0.1,1,8,3,142,11,36,131
0.1,1,9,0,68,10,28,131
0.1,1,9,1,76,10,29,131
0.1,1,9,2,79,10,29,131
0.1,1,9,3,116,10,32,131
0.1,1,10,0,60,10,25,131
0.1,1,10,1,65,10,26,131
0.1,1,10,2,66,10,26,131
0.1,1,10,3,71,10,26,131
0.1,2,5,0,1749,15,63,131
0.1,2,5,1,3000,5,32,132
0.1,2,5,2,3000,0,1,131
0.1,2,5,3,3000,0,1,131
0.1,2,6,0,330,12,49,131
0.1,2,6,1,1003,13,61,131
0.1,2,6,2,3000,11,55,132
0.1,2,6,3,3000,0,3,131
0.1,2,7,0,159,11,32,131
0.1,2,7,1,652,12,48,131
0.1,2,7,2,2908,12,56,131
0.1,2,7,3,3000,0,3,131
0.1,2,8,0,95,10,29,131
0.1,2,8,1,300,10,35,131
0.1,2,8,2,2101,10,48,131
0.1,2,8,3,3000,2,13,131
0.1,2,9,0,70,10,25,131
0.1,2,9,1,147,10,29,131
0.1,2,9,2,1011,10,35,131
0.1,2,9,3,3000,3,14,131
0.1,2,10,0,59,10,25,131
0.1,2,10,1,66,10,27,131
0.1,2,10,2,99,10,27,131
0.1,2,10,3,563,10,27,131
0.1,3,5,0,1824,15,65,131
0.1,3,5,1,3000,5,32,132
0.1,3,5,2,3000,0,1,131
0.1,3,5,3,3000,0,1,131
0.1,3,6,0,707,14,51,131
0.1,3,6,1,3000,10,34,132
0.1,3,6,2,3000,1,6,131
0.1,3,6,3,3000,1,3,131
0.1,3,7,0,214,13,35,131
0.1,3,7,1,3000,13,43,131
0.1,3,7,2,3000,0,5,131
0.1,3,7,3,3000,1,6,131
0.1,3,8,0,97,12,32,131
0.1,3,8,1,256,12,34,131
0.1,3,8,2,2266,12,34,131
0.1,3,8,3,3000,12,38,132
0.1,3,9,0,89,11,30,131
0.1,3,9,1,166,11,32,131
0.1,3,9,2,1310,11,32,131
0.1,3,9,3,2359,11,36,132
0.1,3,10,0,84,11,28,131
0.1,3,10,1,131,11,30,131
0.1,3,10,2,856,11,30,131
0.1,3,10,3,1446,11,32,132
0.1,4,5,0,967,15,47,133
0.1,4,5,1,3000,5,27,134
0.1,4,5,2,3000,0,0,0
0.1,4,5,3,3000,0,1,131
0.1,4,6,0,544,13,38,132
0.1,4,6,1,3000,9,32,133
0.1,4,6,2,3000,0,4,132
0.1,4,6,3,3000,0,0,0
0.1,4,7,0,275,12,34,131
0.1,4,7,1,3000,10,35,133
0.1,4,7,2,3000,2,13,132
0.1,4,7,3,3000,0,2,132
0.1,4,8,0,252,12,31,131
0.1,4,8,1,3000,10,33,132
0.1,4,8,2,3000,2,12,131
0.1,4,8,3,3000,2,8,131
0.1,4,9,0,135,12,29,131
