min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1379,5,29,40
0.1,1,5,1,2000,2,8,39
0.1,1,5,2,2000,1,1,39
0.1,1,5,3,2000,0,0,0
0.1,1,6,0,519,4,26,40
0.1,1,6,1,1012,4,26,40
0.1,1,6,2,-1,4,26,40
0.1,1,6,3,2000,2,8,39
0.1,1,7,0,227,3,18,40
0.1,1,7,1,379,3,18,40
0.1,1,7,2,1540,3,20,40
0.1,1,7,3,2000,3,18,40
0.1,1,8,0,149,3,14,40
0.1,1,8,1,237,3,15,40
0.1,1,8,2,817,3,17,40
0.1,1,8,3,2000,3,19,40
0.1,1,9,0,70,0,4,39
0.1,1,9,1,140,1,7,39
0.1,1,9,2,817,3,17,40
0.1,1,9,3,2000,3,19,40
0.1,1,10,0,19,0,0,0
0.1,1,10,1,40,0,1,39
0.1,1,10,2,296,2,5,39
0.1,1,10,3,842,2,6,39
0.1,2,5,0,1914,5,30,40
0.1,2,5,1,2000,2,8,39
0.1,2,5,2,2000,1,1,39
0.1,2,5,3,2000,0,0,0
0.1,2,6,0,522,4,26,40
0.1,2,6,1,1020,4,26,40
0.1,2,6,2,2000,2,8,39
0.1,2,6,3,2000,2,8,39
0.1,2,7,0,12,2,3,39
0.1,2,7,1,99,2,3,39
0.1,2,7,2,709,2,7,39
0.1,2,7,3,1351,2,9,39
0.1,2,8,0,6,1,2,39
0.1,2,8,1,31,1,2,39
0.1,2,8,2,331,1,4,39
0.1,2,8,3,590,1,5,39
0.1,2,9,0,6,1,2,39
0.1,2,9,1,9,1,2,39
0.1,2,9,2,13,1,2,39
0.1,2,9,3,13,1,2,39
0.1,2,10,0,3,1,2,39
0.1,2,10,1,4,1,2,39
0.1,2,10,2,7,1,2,39
0.1,2,10,3,8,1,2,39
0.1,3,5,0,2000,1,2,39
0.1,3,5,1,2000,1,2,39
0.1,3,5,2,2000,1,2,39
0.1,3,5,3,2000,1,2,39
0.1,3,6,0,525,5,27,40
0.1,3,6,1,1020,5,27,40
0.1,3,6,2,2000,2,8,39
0.1,3,6,3,2000,1,4,39
0.1,3,7,0,229,5,20,40
0.1,3,7,1,382,5,20,40
0.1,3,7,2,1580,5,22,40
0.1,3,7,3,2000,4,16,40
0.1,3,8,0,8,3,4,39
0.1,3,8,1,41,3,4,39
0.1,3,8,2,250,3,7,39
0.1,3,8,3,873,3,8,39
0.1,3,9,0,5,3,4,39
0.1,3,9,1,15,3,4,39
0.1,3,9,2,130,3,5,39
0.1,3,9,3,484,3,5,39
0.1,3,10,0,5,3,4,39
0.1,3,10,1,6,3,4,39
0.1,3,10,2,25,3,4,39
0.1,3,10,3,145,3,4,39
0.1,4,5,0,2000,1,2,39
0.1,4,5,1,2000,1,2,39
0.1,4,5,2,2000,1,2,39
0.1,4,5,3,2000,1,2,39
0.1,4,6,0,534,4,27,40
0.1,4,6,1,1044,4,27,40
0.1,4,6,2,2000,2,8,39
0.1,4,6,3,2000,2,8,39
0.1,4,7,0,237,4,20,40
0.1,4,7,1,407,4,20,40
0.1,4,7,2,1594,4,22,40
0.1,4,7,3,2000,4,18,40
0.1,4,8,0,9,2,3,39
0.1,4,8,1,42,2,3,39
0.1,4,8,2,223,2,6,39
0.1,4,8,3,545,2,7,39
0.1,4,9,0,4,2,3,39
0.1,4,9,1,14,2,3,39
0.1,4,9,2,105,2,4,39
0.1,4,9,3,247,2,4,39
0.1,4,10,0,3,1,2,39
0.1,4,10,1,4,1,2,39
0.1,4,10,2,7,1,2,39
0.1,4,10,3,8,1,2,39
0.1,5,5,0,2000,1,1,39
0.1,5,5,1,2000,0,0,0
0.1,5,5,2,2000,0,0,0
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,2000,3,12,40
0.1,5,6,1,2000,1,1,39
0.1,5,6,2,2000,0,0,0
0.1,5,6,3,2000,0,0,0
0.1,5,7,0,398,5,20,40
0.1,5,7,1,2000,1,3,39
0.1,5,7,2,2000,1,2,39
0.1,5,7,3,2000,1,1,39
0.1,5,8,0,8,3,4,39
0.1,5,8,1,42,3,4,39
0.1,5,8,2,253,3,7,39
0.1,5,8,3,877,3,8,39
0.1,5,9,0,5,3,4,39
0.1,5,9,1,15,3,4,39
0.1,5,9,2,130,3,5,39
0.1,5,9,3,484,3,5,39
0.1,5,10,0,5,3,4,39
0.1,5,10,1,6,3,4,39
0.1,5,10,2,25,3,4,39
0.1,5,10,3,145,3,4,39
0.2,1,5,0,1379,5,29,40
0.2,1,5,1,2000,2,8,39
0.2,1,5,2,2000,1,1,39
0.2,1,5,3,2000,0,0,0
0.2,1,6,0,519,4,26,40
0.2,1,6,1,1012,4,26,40
0.2,1,6,2,2000,2,8,39
0.2,1,6,3,2000,2,8,39
0.2,1,7,0,227,3,18,40
0.2,1,7,1,379,3,18,40
0.2,1,7,2,1540,3,20,40
0.2,1,7,3,2000,3,18,40
0.2,1,8,0,108,0,6,39
0.2,1,8,1,198,1,10,39
0.2,1,8,2,1536,3,20,40
0.2,1,8,3,2000,3,19,40
0.2,1,9,0,70,0,4,39
