min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1381,8,29,40
0.1,1,5,1,2000,0,1,39
0.1,1,5,2,2000,0,0,0
0.1,1,5,3,2000,0,0,0
0.1,1,6,0,672,6,20,40
0.1,1,6,1,2000,0,0,0
0.1,1,6,2,2000,0,0,0
0.1,1,6,3,2000,0,0,0
0.1,1,7,0,193,5,13,40
0.1,1,7,1,1693,5,14,40
0.1,1,7,2,2000,5,13,40
0.1,1,7,3,2000,5,14,40
0.1,1,8,0,193,5,13,40
0.1,1,8,1,408,5,14,40
0.1,1,8,2,524,5,15,40
0.1,1,8,3,640,5,16,40
0.1,1,9,0,144,5,12,40
0.1,1,9,1,399,5,14,40
0.1,1,9,2,486,5,15,40
0.1,1,9,3,585,5,16,40
0.1,1,10,0,70,5,12,40
0.1,1,10,1,92,5,13,40
0.1,1,10,2,111,5,14,40
0.1,1,10,3,113,5,15,40
0.1,2,5,0,2000,9,31,40
0.1,2,5,1,2000,0,1,39
0.1,2,5,2,2000,0,0,0
0.1,2,5,3,2000,0,0,0
0.1,2,6,0,1519,9,33,40
0.1,2,6,1,2000,0,1,39
0.1,2,6,2,2000,0,1,39
0.1,2,6,3,2000,0,0,0
0.1,2,7,0,888,9,31,40
0.1,2,7,1,2000,5,19,40
0.1,2,7,2,2000,0,2,39
0.1,2,7,3,2000,0,1,39
0.1,2,8,0,25,3,4,39
0.1,2,8,1,1264,8,26,40
0.1,2,8,2,1313,8,26,40
0.1,2,8,3,1435,8,26,40
0.1,2,9,0,3,2,2,39
0.1,2,9,1,17,2,2,39
0.1,2,9,2,29,2,2,39
0.1,2,9,3,76,2,2,39
0.1,2,10,0,1,0,0,0
0.1,2,10,1,7,2,2,39
0.1,2,10,2,16,2,2,39
0.1,2,10,3,42,2,2,39
0.1,3,5,0,2000,9,31,40
0.1,3,5,1,2000,0,1,39
0.1,3,5,2,2000,0,0,0
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,1268,9,33,40
0.1,3,6,1,2000,0,1,39
0.1,3,6,2,2000,0,1,39
0.1,3,6,3,2000,0,0,0
0.1,3,7,0,252,7,19,40
0.1,3,7,1,2000,6,23,40
0.1,3,7,2,2000,0,2,39
0.1,3,7,3,2000,0,1,39
0.1,3,8,0,22,3,3,39
0.1,3,8,1,31,3,3,39
0.1,3,8,2,48,3,3,39
0.1,3,8,3,71,3,3,39
0.1,3,9,0,12,3,3,39
0.1,3,9,1,30,3,3,39
0.1,3,9,2,44,3,3,39
0.1,3,9,3,57,3,3,39
0.1,3,10,0,1,0,0,0
0.1,3,10,1,7,2,2,39
0.1,3,10,2,16,2,2,39
0.1,3,10,3,24,2,2,39
0.1,4,5,0,2000,5,21,40
0.1,4,5,1,2000,0,1,39
0.1,4,5,2,2000,0,0,0
0.1,4,5,3,2000,0,0,0
0.1,4,6,0,1449,9,33,40
0.1,4,6,1,2000,0,1,39
0.1,4,6,2,2000,0,1,39
0.1,4,6,3,2000,0,0,0
0.1,4,7,0,349,7,19,40
0.1,4,7,1,2000,7,20,40
0.1,4,7,2,2000,0,1,39
0.1,4,7,3,2000,0,0,0
0.1,4,8,0,97,4,4,39
0.1,4,8,1,345,4,4,39
0.1,4,8,2,398,4,4,39
0.1,4,8,3,436,4,4,39
0.1,4,9,0,12,2,2,39
0.1,4,9,1,52,3,3,39
0.1,4,9,2,123,3,3,39
0.1,4,9,3,147,3,3,39
0.1,4,10,0,6,2,2,39
0.1,4,10,1,47,3,3,39
0.1,4,10,2,109,3,3,39
0.1,4,10,3,122,3,3,39
0.1,5,5,0,2000,3,15,40
0.1,5,5,1,2000,0,1,39
0.1,5,5,2,2000,0,0,0
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,1737,9,26,40
0.1,5,6,1,2000,2,10,40
0.1,5,6,2,2000,2,9,39
0.1,5,6,3,2000,2,7,39
0.1,5,7,0,177,5,12,39
0.1,5,7,1,2000,5,12,39
0.1,5,7,2,2000,1,6,39
0.1,5,7,3,2000,1,5,39
0.1,5,8,0,111,5,11,39
0.1,5,8,1,239,5,11,39
0.1,5,8,2,351,5,11,39
0.1,5,8,3,867,5,11,39
0.1,5,9,0,81,4,10,39
0.1,5,9,1,151,4,10,39
0.1,5,9,2,186,4,10,39
0.1,5,9,3,435,4,10,39
0.1,5,10,0,53,3,5,39
