min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,841,7,27,132
0.1,1,5,1,3000,7,29,132
0.1,1,5,2,3000,5,21,132
0.1,1,5,3,3000,3,11,131
0.1,1,6,0,161,6,19,131
0.1,1,6,1,1321,6,22,131
0.1,1,6,2,3000,4,18,131
0.1,1,6,3,3000,4,15,131
0.1,1,7,0,140,4,17,131
0.1,1,7,1,928,4,20,131
0.1,1,7,2,3000,6,25,131
0.1,1,7,3,3000,3,14,131
0.1,1,8,0,68,2,12,131
0.1,1,8,1,202,2,13,131
0.1,1,8,2,1772,4,20,131
0.1,1,8,3,3000,3,14,131
0.1,1,9,0,45,2,10,131
0.1,1,9,1,132,2,11,131
0.1,1,9,2,438,4,18,131
0.1,1,9,3,3000,6,26,131
0.1,1,10,0,29,2,10,131
0.1,1,10,1,85,2,11,131
0.1,1,10,2,187,2,15,131
0.1,1,10,3,1309,4,23,131
0.1,2,5,0,617,25,66,132
0.1,2,5,1,2424,25,72,132
0.1,2,5,2,3000,14,33,132
0.1,2,5,3,3000,3,10,131
0.1,2,6,0,617,25,66,132
0.1,2,6,1,1269,25,71,132
0.1,2,6,2,3000,21,59,132
0.1,2,6,3,3000,7,22,131
0.1,2,7,0,411,23,60,132
0.1,2,7,1,550,23,63,132
0.1,2,7,2,1175,23,65,132
0.1,2,7,3,2901,24,67,132
0.1,2,8,0,216,16,38,131
0.1,2,8,1,281,18,42,131
0.1,2,8,2,645,18,43,131
0.1,2,8,3,1700,18,43,131
0.1,2,9,0,176,15,33,131
0.1,2,9,1,190,15,34,131
0.1,2,9,2,198,15,35,131
0.1,2,9,3,223,15,36,131
0.1,2,10,0,86,12,26,131
0.1,2,10,1,114,13,28,131
0.1,2,10,2,131,13,29,131
0.1,2,10,3,150,13,30,131
0.1,3,5,0,711,27,72,132
0.1,3,5,1,3000,27,78,132
0.1,3,5,2,3000,14,33,132
0.1,3,5,3,3000,3,7,131
0.1,3,6,0,489,27,68,132
0.1,3,6,1,1053,27,73,132
0.1,3,6,2,3000,29,79,132
0.1,3,6,3,3000,19,53,132
0.1,3,7,0,429,26,67,132
0.1,3,7,1,579,26,70,132
0.1,3,7,2,1212,26,73,132
0.1,3,7,3,2941,27,75,132
0.1,3,8,0,251,21,48,131
0.1,3,8,1,328,21,49,131
0.1,3,8,2,737,21,52,131
0.1,3,8,3,1783,22,54,131
0.1,3,9,0,204,20,44,131
0.1,3,9,1,260,20,46,131
0.1,3,9,2,395,20,49,131
0.1,3,9,3,783,21,52,131
0.1,3,10,0,106,16,34,131
0.1,3,10,1,151,17,37,131
0.1,3,10,2,213,17,39,131
0.1,3,10,3,485,19,45,131
0.1,4,5,0,1077,26,75,132
0.1,4,5,1,3000,18,52,132
0.1,4,5,2,3000,3,8,131
0.1,4,5,3,3000,0,1,131
0.1,4,6,0,655,25,66,132
0.1,4,6,1,1930,26,71,132
0.1,4,6,2,3000,14,31,132
0.1,4,6,3,3000,9,21,131
0.1,4,7,0,438,25,62,132
0.1,4,7,1,756,25,66,132
0.1,4,7,2,1905,27,72,132
0.1,4,7,3,3000,22,59,132
0.1,4,8,0,253,21,48,131
0.1,4,8,1,330,21,49,131
0.1,4,8,2,739,21,52,131
0.1,4,8,3,1786,22,54,131
0.1,4,9,0,198,19,41,131
0.1,4,9,1,252,19,43,131
0.1,4,9,2,384,19,46,131
0.1,4,9,3,771,20,49,131
0.1,4,10,0,123,15,33,131
0.1,4,10,1,167,15,36,131
0.1,4,10,2,214,15,38,131
0.1,4,10,3,285,16,40,131
0.1,5,5,0,2555,29,83,132
0.1,5,5,1,3000,25,69,132
0.1,5,5,2,3000,10,25,131
0.1,5,5,3,3000,1,3,131
0.1,5,6,0,844,28,74,132
0.1,5,6,1,3000,28,80,132
0.1,5,6,2,3000,15,37,132
0.1,5,6,3,3000,8,18,131
0.1,5,7,0,391,22,48,131
0.1,5,7,1,1419,22,52,131
0.1,5,7,2,3000,15,35,131
0.1,5,7,3,3000,9,18,131
0.1,5,8,0,144,16,37,131
0.1,5,8,1,328,20,45,131
0.1,5,8,2,3000,23,54,131
0.1,5,8,3,3000,10,20,131
0.1,5,9,0,106,14,33,131
0.1,5,9,1,201,18,41,131
0.1,5,9,2,757,21,49,131
0.1,5,9,3,3000,21,54,132
0.1,5,10,0,83,13,31,131
0.1,5,10,1,128,13,34,131
0.1,5,10,2,270,16,41,131
0.1,5,10,3,1165,17,48,132
0.2,1,5,0,841,7,27,132
0.2,1,5,1,3000,7,29,132
0.2,1,5,2,3000,5,21,132
0.2,1,5,3,3000,3,11,131
0.2,1,6,0,161,6,19,131
0.2,1,6,1,1321,6,22,131
0.2,1,6,2,3000,4,18,131
0.2,1,6,3,3000,4,15,131
0.2,1,7,0,140,4,17,131
0.2,1,7,1,928,4,20,131
0.2,1,7,2,3000,6,25,131
0.2,1,7,3,3000,3,14,131
0.2,1,8,0,68,2,12,131
0.2,1,8,1,202,2,13,131
0.2,1,8,2,1772,4,20,131
0.2,1,8,3,3000,3,14,131
0.2,1,9,0,45,2,10,131
0.2,1,9,1,132,2,11,131
0.2,1,9,2,438,4,18,131
0.2,1,9,3,3000,6,26,131
0.2,1,10,0,29,2,10,131
0.2,1,10,1,85,2,11,131
0.2,1,10,2,187,2,15,131
0.2,1,10,3,1309,4,23,131
0.2,2,5,0,617,25,66,132
0.2,2,5,1,2424,25,72,132
0.2,2,5,2,3000,14,33,132
0.2,2,5,3,3000,3,10,131
0.2,2,6,0,551,23,62,132
0.2,2,6,1,1093,23,67,132
0.2,2,6,2,3000,17,49,132
0.2,2,6,3,3000,6,18,131
0.2,2,7,0,301,17,44,132
0.2,2,7,1,467,18,46,132
0.2,2,7,2,1728,18,48,132
0.2,2,7,3,3000,13,34,132
0.2,2,8,0,200,14,34,132
0.2,2,8,1,305,17,39,132
0.2,2,8,2,679,17,40,132
0.2,2,8,3,1763,18,43,132
0.2,2,9,0,135,12,29,132
0.2,2,9,1,201,12,32,132
0.2,2,9,2,355,14,35,132
0.2,2,9,3,738,15,38,132
0.2,2,10,0,113,12,26,131
0.2,2,10,1,135,12,26,131
0.2,2,10,2,155,12,27,131
0.2,2,10,3,191,13,29,131
0.2,3,5,0,703,20,50,133
0.2,3,5,1,3000,11,25,133
0.2,3,5,2,3000,0,0,0
0.2,3,5,3,3000,0,0,0
0.2,3,6,0,431,18,42,133
0.2,3,6,1,3000,13,29,133
0.2,3,6,2,3000,3,5,131
0.2,3,6,3,3000,3,5,131
0.2,3,7,0,171,14,30,133
0.2,3,7,1,3000,18,38,133
0.2,3,7,2,3000,11,19,133
0.2,3,7,3,3000,8,13,132
0.2,3,8,0,123,13,29,132
0.2,3,8,1,2856,17,38,132
0.2,3,8,2,3000,9,17,132
0.2,3,8,3,3000,9,17,132
0.2,3,9,0,93,11,24,131
0.2,3,9,1,1625,13,28,131
0.2,3,9,2,3000,11,24,131
0.2,3,9,3,3000,8,14,131
0.2,3,10,0,91,11,24,131
0.2,3,10,1,346,13,26,131
0.2,3,10,2,3000,14,31,131
0.2,3,10,3,3000,16,32,132
0.2,4,5,0,1000,21,55,132
0.2,4,5,1,3000,11,30,132
0.2,4,5,2,3000,1,3,131
0.2,4,5,3,3000,0,1,131
0.2,4,6,0,686,18,44,132
0.2,4,6,1,3000,21,54,132
0.2,4,6,2,3000,9,20,132
0.2,4,6,3,3000,2,4,131
0.2,4,7,0,160,12,32,131
0.2,4,7,1,2008,18,48,132
0.2,4,7,2,3000,13,32,133
0.2,4,7,3,3000,5,13,131
0.2,4,8,0,72,11,24,131
0.2,4,8,1,771,15,33,132
0.2,4,8,2,3000,18,44,133
0.2,4,8,3,3000,9,21,132
0.2,4,9,0,70,11,24,131
0.2,4,9,1,731,13,31,132
0.2,4,9,2,3000,16,42,133
0.2,4,9,3,3000,10,23,132
0.2,4,10,0,65,10,23,131
0.2,4,10,1,491,12,28,131
0.2,4,10,2,2558,13,35,132
0.2,4,10,3,3000,8,23,132
0.2,5,5,0,1232,31,87,133
0.2,5,5,1,3000,14,40,133
0.2,5,5,2,3000,0,0,0
0.2,5,5,3,3000,0,1,131
0.2,5,6,0,886,31,84,133
0.2,5,6,1,3000,21,59,133
0.2,5,6,2,3000,4,10,131
0.2,5,6,3,3000,3,5,131
0.2,5,7,0,470,22,56,132
0.2,5,7,1,3000,23,63,132
0.2,5,7,2,3000,13,28,132
0.2,5,7,3,3000,9,21,131
0.2,5,8,0,300,20,48,132
0.2,5,8,1,2598,22,55,132
0.2,5,8,2,3000,19,39,132
0.2,5,8,3,3000,13,28,132
0.2,5,9,0,246,17,42,131
0.2,5,9,1,1572,19,50,131
0.2,5,9,2,3000,24,52,131
0.2,5,9,3,3000,18,41,132
0.2,5,10,0,144,14,37,131
0.2,5,10,1,760,17,45,131
0.2,5,10,2,3000,22,53,131
0.2,5,10,3,3000,17,41,132
0.3,1,5,0,841,7,27,132
0.3,1,5,1,3000,7,29,132
0.3,1,5,2,3000,5,21,132
0.3,1,5,3,3000,3,11,131
0.3,1,6,0,161,6,19,131
0.3,1,6,1,1321,6,22,131
0.3,1,6,2,3000,4,18,131
0.3,1,6,3,3000,4,15,131
0.3,1,7,0,140,4,17,131
0.3,1,7,1,928,4,20,131
0.3,1,7,2,3000,6,25,131
0.3,1,7,3,3000,3,14,131
0.3,1,8,0,68,2,12,131
0.3,1,8,1,202,2,13,131
0.3,1,8,2,1772,4,20,131
0.3,1,8,3,3000,3,14,131
0.3,1,9,0,45,2,10,131
0.3,1,9,1,132,2,11,131
0.3,1,9,2,438,4,18,131
0.3,1,9,3,3000,6,26,131
0.3,1,10,0,29,2,10,131
0.3,1,10,1,85,2,11,131
0.3,1,10,2,187,2,15,131
0.3,1,10,3,1309,4,23,131
0.3,2,5,0,867,28,73,132
0.3,2,5,1,3000,28,76,132
0.3,2,5,2,3000,10,23,131
0.3,2,5,3,3000,1,3,131
0.3,2,6,0,617,25,66,132
0.3,2,6,1,1269,25,71,132
0.3,2,6,2,3000,21,59,132
0.3,2,6,3,3000,7,22,131
0.3,2,7,0,242,17,44,132
0.3,2,7,1,428,18,48,132
0.3,2,7,2,3000,20,60,132
0.3,2,7,3,3000,8,23,132
0.3,2,8,0,118,12,30,132
0.3,2,8,1,225,14,34,132
0.3,2,8,2,1793,15,42,132
0.3,2,8,3,3000,6,15,132
0.3,2,9,0,88,10,24,131
0.3,2,9,1,120,10,24,131
0.3,2,9,2,1150,12,32,131
0.3,2,9,3,3000,6,20,131
0.3,2,10,0,72,10,23,131
0.3,2,10,1,86,10,23,131
0.3,2,10,2,341,11,27,131
0.3,2,10,3,3000,11,29,131
0.3,3,5,0,780,25,71,132
0.3,3,5,1,3000,12,30,132
0.3,3,5,2,3000,0,0,0
0.3,3,5,3,3000,0,1,131
0.3,3,6,0,604,22,62,132
0.3,3,6,1,1318,22,65,132
0.3,3,6,2,3000,23,61,132
0.3,3,6,3,3000,6,18,131
0.3,3,7,0,418,19,51,131
0.3,3,7,1,784,19,54,131
0.3,3,7,2,3000,21,57,131
0.3,3,7,3,3000,6,18,131
0.3,3,8,0,219,15,37,131
0.3,3,8,1,355,16,40,131
0.3,3,8,2,2847,18,50,131
0.3,3,8,3,3000,7,18,131
0.3,3,9,0,140,11,27,131
0.3,3,9,1,193,11,27,131
0.3,3,9,2,1251,13,34,131
0.3,3,9,3,3000,8,23,131
0.3,3,10,0,93,11,26,131
0.3,3,10,1,120,11,26,131
0.3,3,10,2,406,12,31,131
0.3,3,10,3,3000,12,34,131
0.3,4,5,0,870,29,81,132
0.3,4,5,1,3000,30,86,132
0.3,4,5,2,3000,15,36,132
0.3,4,5,3,3000,5,13,131
0.3,4,6,0,818,28,76,132
0.3,4,6,1,2182,30,84,132
0.3,4,6,2,3000,21,56,132
0.3,4,6,3,3000,9,25,131
0.3,4,7,0,499,23,58,131
0.3,4,7,1,959,25,67,131
0.3,4,7,2,3000,29,66,131
0.3,4,7,3,3000,9,26,131
0.3,4,8,0,246,18,40,131
0.3,4,8,1,444,21,52,131
0.3,4,8,2,3000,23,61,131
0.3,4,8,3,3000,10,25,131
0.3,4,9,0,162,13,31,131
0.3,4,9,1,239,14,37,131
0.3,4,9,2,1319,16,44,131
0.3,4,9,3,3000,11,30,131
0.3,4,10,0,93,13,26,131
0.3,4,10,1,141,14,30,131
0.3,4,10,2,450,15,37,131
0.3,4,10,3,3000,15,42,131
0.3,5,5,0,3000,27,66,132
0.3,5,5,1,3000,14,36,132
0.3,5,5,2,3000,9,22,131
0.3,5,5,3,3000,3,6,131
0.3,5,6,0,-1,3,6,131
0.3,5,6,1,3000,24,57,132
0.3,5,6,2,3000,14,32,132
0.3,5,6,3,3000,8,20,131
0.3,5,7,0,444,18,45,131
0.3,5,7,1,1966,22,51,131
0.3,5,7,2,3000,15,31,131
0.3,5,7,3,3000,9,20,131
0.3,5,8,0,304,15,33,131
0.3,5,8,1,1291,18,40,131
0.3,5,8,2,3000,19,36,131
0.3,5,8,3,3000,12,22,131
0.3,5,9,0,140,11,21,131
0.3,5,9,1,433,12,27,131
0.3,5,9,2,3000,16,33,131
0.3,5,9,3,3000,8,14,131
0.3,5,10,0,54,8,14,131
0.3,5,10,1,270,10,18,131
0.3,5,10,2,864,15,26,131
0.3,5,10,3,2325,16,31,131
0.4,1,5,0,841,7,27,132
0.4,1,5,1,3000,7,29,132
0.4,1,5,2,3000,5,21,132
0.4,1,5,3,3000,3,11,131
0.4,1,6,0,161,6,19,131
0.4,1,6,1,1321,6,22,131
0.4,1,6,2,3000,4,18,131
0.4,1,6,3,3000,4,15,131
0.4,1,7,0,140,4,17,131
0.4,1,7,1,928,4,20,131
0.4,1,7,2,3000,6,25,131
0.4,1,7,3,3000,3,14,131
0.4,1,8,0,68,2,12,131
0.4,1,8,1,202,2,13,131
0.4,1,8,2,1772,4,20,131
0.4,1,8,3,3000,3,14,131
0.4,1,9,0,45,2,10,131
0.4,1,9,1,132,2,11,131
0.4,1,9,2,438,4,18,131
0.4,1,9,3,3000,6,26,131
0.4,1,10,0,29,2,10,131
0.4,1,10,1,85,2,11,131
0.4,1,10,2,187,2,15,131
0.4,1,10,3,1309,4,23,131
0.4,2,5,0,1688,29,78,132
0.4,2,5,1,3000,28,73,132
0.4,2,5,2,3000,9,22,131
0.4,2,5,3,3000,0,1,131
0.4,2,6,0,988,22,58,131
0.4,2,6,1,1961,23,66,131
0.4,2,6,2,3000,12,28,132
0.4,2,6,3,3000,0,0,0
0.4,2,7,0,443,18,45,131
0.4,2,7,1,777,18,49,131
0.4,2,7,2,3000,20,50,132
0.4,2,7,3,3000,5,10,131
0.4,2,8,0,195,13,37,131
0.4,2,8,1,405,15,42,131
0.4,2,8,2,3000,16,48,132
0.4,2,8,3,3000,6,18,132
0.4,2,9,0,99,10,26,131
0.4,2,9,1,336,14,37,131
0.4,2,9,2,2378,16,45,132
0.4,2,9,3,3000,6,18,132
0.4,2,10,0,53,5,11,131
0.4,2,10,1,177,7,15,131
0.4,2,10,2,1357,9,22,132
0.4,2,10,3,3000,4,9,132
0.4,3,5,0,975,26,69,132
0.4,3,5,1,3000,28,71,132
0.4,3,5,2,3000,8,15,131
0.4,3,5,3,3000,0,1,131
0.4,3,6,0,484,18,50,131
0.4,3,6,1,2157,23,63,131
0.4,3,6,2,3000,10,26,131
0.4,3,6,3,3000,3,5,131
0.4,3,7,0,316,16,41,131
0.4,3,7,1,911,19,51,131
0.4,3,7,2,3000,9,26,131
0.4,3,7,3,3000,2,3,131
0.4,3,8,0,167,14,34,131
0.4,3,8,1,634,17,47,131
0.4,3,8,2,3000,12,32,131
0.4,3,8,3,3000,2,4,131
0.4,3,9,0,129,9,21,131
0.4,3,9,1,404,11,28,131
0.4,3,9,2,3000,9,24,131
0.4,3,9,3,3000,2,7,131
0.4,3,10,0,85,5,14,131
0.4,3,10,1,190,8,19,131
0.4,3,10,2,2183,9,25,131
0.4,3,10,3,3000,5,15,131
0.4,4,5,0,2872,30,88,132
