min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1379,7,29,40
0.1,1,5,1,2000,1,2,39
0.1,1,5,2,2000,0,0,0
0.1,1,5,3,2000,0,0,0
0.1,1,6,0,519,7,26,40
0.1,1,6,1,2000,5,20,40
0.1,1,6,2,2000,0,1,39
0.1,1,6,3,2000,0,1,39
0.1,1,7,0,286,6,22,40
0.1,1,7,1,1512,7,25,40
0.1,1,7,2,2000,0,1,39
0.1,1,7,3,2000,0,1,39
0.1,1,8,0,149,2,14,40
0.1,1,8,1,1512,7,25,40
0.1,1,8,2,2000,0,1,39
0.1,1,8,3,2000,0,1,39
0.1,1,9,0,69,1,12,40
0.1,1,9,1,132,4,19,40
0.1,1,9,2,138,4,19,40
0.1,1,9,3,138,4,19,40
0.1,1,10,0,33,0,6,39
0.1,1,10,1,61,3,12,39
0.1,1,10,2,61,3,12,39
0.1,1,10,3,61,3,12,39
0.1,2,5,0,693,9,28,40
0.1,2,5,1,2000,4,18,40
0.1,2,5,2,2000,0,1,39
0.1,2,5,3,2000,0,1,39
0.1,2,6,0,635,9,28,40
0.1,2,6,1,2000,4,18,40
0.1,2,6,2,2000,0,1,39
0.1,2,6,3,2000,0,1,39
0.1,2,7,0,335,6,23,40
0.1,2,7,1,1631,9,28,40
0.1,2,7,2,2000,0,1,39
0.1,2,7,3,2000,0,1,39
0.1,2,8,0,34,3,6,40
0.1,2,8,1,979,9,26,40
0.1,2,8,2,2000,2,10,40
0.1,2,8,3,2000,0,1,39
0.1,2,9,0,23,1,3,40
0.1,2,9,1,979,9,26,40
0.1,2,9,2,2000,2,10,40
0.1,2,9,3,2000,0,1,39
0.1,2,10,0,16,0,2,39
0.1,2,10,1,535,9,26,40
0.1,2,10,2,1363,9,26,40
0.1,2,10,3,2000,2,10,40
0.1,3,5,0,391,9,22,40
0.1,3,5,1,2000,1,2,39
0.1,3,5,2,2000,0,1,39
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,294,7,18,40
0.1,3,6,1,2000,1,2,39
0.1,3,6,2,2000,0,1,39
0.1,3,6,3,2000,0,1,39
0.1,3,7,0,106,4,12,40
0.1,3,7,1,1333,9,27,40
0.1,3,7,2,2000,1,2,39
0.1,3,7,3,2000,0,1,39
0.1,3,8,0,39,4,8,40
0.1,3,8,1,1009,9,26,40
0.1,3,8,2,2000,1,8,39
0.1,3,8,3,2000,0,1,39
0.1,3,9,0,16,2,3,39
0.1,3,9,1,202,4,7,39
0.1,3,9,2,2000,2,7,39
0.1,3,9,3,2000,1,2,39
0.1,3,10,0,13,2,2,39
0.1,3,10,1,92,4,5,39
0.1,3,10,2,634,4,8,39
0.1,3,10,3,2000,5,11,39
0.1,4,5,0,2000,1,2,39
0.1,4,5,1,2000,0,1,39
0.1,4,5,2,2000,0,0,0
0.1,4,5,3,2000,0,0,0
0.1,4,6,0,2000,4,13,40
0.1,4,6,1,2000,0,1,39
0.1,4,6,2,2000,0,1,39
0.1,4,6,3,2000,0,1,39
0.1,4,7,0,149,6,10,40
0.1,4,7,1,2000,1,7,39
0.1,4,7,2,2000,0,1,39
0.1,4,7,3,2000,0,1,39
0.1,4,8,0,32,5,6,40
0.1,4,8,1,830,5,8,40
0.1,4,8,2,2000,3,8,40
0.1,4,8,3,2000,1,1,39
0.1,4,9,0,20,4,4,39
0.1,4,9,1,234,4,5,39
0.1,4,9,2,821,4,8,39
0.1,4,9,3,2000,3,8,39
0.1,4,10,0,15,3,3,39
0.1,4,10,1,30,3,3,39
0.1,4,10,2,445,3,5,39
0.1,4,10,3,805,3,5,39
0.1,5,5,0,2000,1,2,39
0.1,5,5,1,2000,0,1,39
0.1,5,5,2,2000,0,1,39
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,802,9,28,40
0.1,5,6,1,2000,4,15,40
0.1,5,6,2,2000,0,1,39
0.1,5,6,3,2000,0,1,39
0.1,5,7,0,146,5,7,39
0.1,5,7,1,662,5,8,39
0.1,5,7,2,-1,5,8,39
0.1,5,7,3,2000,0,0,0
0.1,5,8,0,45,5,6,39
0.1,5,8,1,222,5,8,39
0.1,5,8,2,2000,3,7,39
0.1,5,8,3,2000,1,6,39
0.1,5,9,0,14,5,5,39
0.1,5,9,1,39,5,6,39
0.1,5,9,2,488,5,8,39
0.1,5,9,3,882,5,8,39
0.1,5,10,0,9,4,4,39
0.1,5,10,1,26,4,4,39
0.1,5,10,2,447,4,6,39
0.1,5,10,3,810,4,6,39
0.2,1,5,0,1379,7,29,40
0.2,1,5,1,2000,1,2,39
0.2,1,5,2,2000,0,0,0
0.2,1,5,3,2000,0,0,0
0.2,1,6,0,519,7,26,40
0.2,1,6,1,2000,5,20,40
0.2,1,6,2,2000,0,1,39
0.2,1,6,3,-1,0,1,39
0.2,1,7,0,286,6,22,40
0.2,1,7,1,1512,7,25,40
0.2,1,7,2,2000,0,1,39
0.2,1,7,3,2000,0,1,39
0.2,1,8,0,118,4,19,40
0.2,1,8,1,132,4,19,40
0.2,1,8,2,138,4,19,40
0.2,1,8,3,138,4,19,40
0.2,1,9,0,69,1,12,40
0.2,1,9,1,132,4,19,40
0.2,1,9,2,138,4,19,40
0.2,1,9,3,138,4,19,40
0.2,1,10,0,33,0,6,39
0.2,1,10,1,61,3,12,39
0.2,1,10,2,61,3,12,39
0.2,1,10,3,61,3,12,39
0.2,2,5,0,693,9,28,40
0.2,2,5,1,2000,4,18,40
0.2,2,5,2,2000,0,1,39
0.2,2,5,3,2000,0,1,39
0.2,2,6,0,636,9,28,40
0.2,2,6,1,2000,4,18,40
0.2,2,6,2,2000,0,1,39
0.2,2,6,3,2000,0,1,39
0.2,2,7,0,235,5,20,40
0.2,2,7,1,2000,5,20,40
0.2,2,7,2,2000,0,1,39
0.2,2,7,3,2000,0,1,39
0.2,2,8,0,153,4,16,40
0.2,2,8,1,1518,9,27,40
0.2,2,8,2,2000,0,1,39
0.2,2,8,3,2000,0,1,39
0.2,2,9,0,153,4,16,40
0.2,2,9,1,1518,9,27,40
0.2,2,9,2,2000,0,1,39
0.2,2,9,3,2000,0,1,39
0.2,2,10,0,24,3,5,40
0.2,2,10,1,973,9,26,40
0.2,2,10,2,2000,2,10,40
0.2,2,10,3,2000,0,1,39
0.2,3,5,0,1173,9,31,40
0.2,3,5,1,2000,1,4,39
0.2,3,5,2,2000,0,0,0
0.2,3,5,3,2000,0,0,0
0.2,3,6,0,925,9,30,40
0.2,3,6,1,2000,1,4,39
0.2,3,6,2,2000,0,0,0
0.2,3,6,3,2000,0,0,0
0.2,3,7,0,532,5,22,40
0.2,3,7,1,2000,1,4,39
0.2,3,7,2,2000,0,0,0
0.2,3,7,3,2000,0,0,0
0.2,3,8,0,231,5,20,40
0.2,3,8,1,2000,5,20,40
0.2,3,8,2,2000,0,1,39
0.2,3,8,3,2000,0,1,39
0.2,3,9,0,124,4,15,40
0.2,3,9,1,1131,9,27,40
0.2,3,9,2,2000,1,4,39
0.2,3,9,3,2000,1,4,39
0.2,3,10,0,102,4,15,40
0.2,3,10,1,787,9,27,40
0.2,3,10,2,2000,5,20,40
0.2,3,10,3,2000,1,8,39
0.2,4,5,0,1528,9,28,40
0.2,4,5,1,2000,1,2,39
0.2,4,5,2,2000,0,1,39
0.2,4,5,3,2000,0,0,0
0.2,4,6,0,979,8,26,40
0.2,4,6,1,2000,1,4,39
0.2,4,6,2,2000,0,1,39
0.2,4,6,3,2000,0,1,39
0.2,4,7,0,263,6,21,40
0.2,4,7,1,2000,4,17,40
0.2,4,7,2,2000,0,1,39
0.2,4,7,3,2000,0,1,39
0.2,4,8,0,259,6,21,40
0.2,4,8,1,2000,4,17,40
0.2,4,8,2,2000,0,1,39
