min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1912,16,55,132
0.1,1,5,1,3000,13,38,133
0.1,1,5,2,3000,13,38,133
0.1,1,5,3,3000,0,0,0
0.1,1,6,0,327,13,45,131
0.1,1,6,1,2862,16,53,132
0.1,1,6,2,3000,17,55,132
0.1,1,6,3,3000,0,0,0
0.1,1,7,0,140,5,17,131
0.1,1,7,1,787,7,23,132
0.1,1,7,2,-1,7,23,132
0.1,1,7,3,3000,1,3,131
0.1,1,8,0,68,4,12,131
0.1,1,8,1,251,5,16,131
0.1,1,8,2,408,6,19,131
0.1,1,8,3,3000,2,9,131
0.1,1,9,0,41,4,11,131
0.1,1,9,1,125,4,14,131
0.1,1,9,2,199,5,17,131
0.1,1,9,3,3000,7,18,131
0.1,1,10,0,21,2,9,131
0.1,1,10,1,125,4,14,131
0.1,1,10,2,197,5,17,131
0.1,1,10,3,3000,7,18,131
0.1,2,5,0,1688,23,78,132
0.1,2,5,1,3000,20,66,133
0.1,2,5,2,3000,15,54,133
0.1,2,5,3,3000,0,0,0
0.1,2,6,0,535,21,61,132
0.1,2,6,1,2454,25,70,133
0.1,2,6,2,3000,24,66,133
0.1,2,6,3,3000,0,0,0
0.1,2,7,0,188,14,42,131
0.1,2,7,1,627,19,55,131
0.1,2,7,2,1309,20,58,131
0.1,2,7,3,3000,2,13,131
0.1,2,8,0,145,14,40,131
0.1,2,8,1,272,18,52,131
0.1,2,8,2,544,19,54,131
0.1,2,8,3,3000,11,35,132
0.1,2,9,0,92,10,32,131
0.1,2,9,1,198,16,48,131
0.1,2,9,2,216,17,49,131
0.1,2,9,3,1004,19,52,132
0.1,2,10,0,62,10,26,131
0.1,2,10,1,99,14,32,131
0.1,2,10,2,112,14,32,131
0.1,2,10,3,994,19,50,132
0.1,3,5,0,1373,27,84,133
0.1,3,5,1,3000,24,73,135
0.1,3,5,2,3000,18,61,135
0.1,3,5,3,3000,0,0,0
0.1,3,6,0,719,25,70,132
0.1,3,6,1,1988,26,75,133
0.1,3,6,2,3000,26,73,133
0.1,3,6,3,3000,0,1,131
0.1,3,7,0,212,19,51,131
0.1,3,7,1,497,22,62,131
0.1,3,7,2,1273,23,65,131
0.1,3,7,3,3000,3,17,131
0.1,3,8,0,159,17,46,131
0.1,3,8,1,238,19,53,131
0.1,3,8,2,444,20,55,131
0.1,3,8,3,3000,23,58,133
0.1,3,9,0,150,16,45,131
0.1,3,9,1,218,18,52,131
0.1,3,9,2,252,19,53,131
0.1,3,9,3,2189,24,60,133
0.1,3,10,0,72,14,31,131
0.1,3,10,1,112,15,35,131
0.1,3,10,2,145,16,36,131
0.1,3,10,3,1582,21,43,132
0.1,4,5,0,993,24,78,132
0.1,4,5,1,3000,16,59,133
0.1,4,5,2,3000,9,40,133
0.1,4,5,3,3000,0,0,0
0.1,4,6,0,444,21,65,132
0.1,4,6,1,2587,23,69,133
0.1,4,6,2,3000,22,65,133
0.1,4,6,3,3000,0,0,0
0.1,4,7,0,407,21,63,132
0.1,4,7,1,924,21,64,132
0.1,4,7,2,1558,21,66,132
0.1,4,7,3,3000,2,11,131
0.1,4,8,0,304,19,51,131
0.1,4,8,1,458,19,53,131
0.1,4,8,2,521,19,53,131
0.1,4,8,3,3000,3,19,131
0.1,4,9,0,285,19,48,131
0.1,4,9,1,307,19,50,131
0.1,4,9,2,314,19,50,131
0.1,4,9,3,3000,20,53,132
0.1,4,10,0,131,14,34,131
0.1,4,10,1,300,19,50,131
0.1,4,10,2,303,19,50,131
0.1,4,10,3,1927,20,53,132
0.1,5,5,0,3000,26,77,132
0.1,5,5,1,3000,9,34,133
0.1,5,5,2,3000,10,35,133
0.1,5,5,3,3000,0,0,0
0.1,5,6,0,1633,25,74,132
0.1,5,6,1,3000,22,59,132
0.1,5,6,2,3000,18,49,132
0.1,5,6,3,3000,5,16,131
0.1,5,7,0,820,22,57,131
0.1,5,7,1,3000,25,65,132
0.1,5,7,2,3000,20,50,132
0.1,5,7,3,3000,5,15,131
0.1,5,8,0,135,18,40,131
0.1,5,8,1,285,22,50,131
0.1,5,8,2,1742,23,52,131
0.1,5,8,3,3000,9,31,131
0.1,5,9,0,130,17,39,131
0.1,5,9,1,196,21,47,131
0.1,5,9,2,1737,23,52,131
0.1,5,9,3,3000,9,31,131
0.1,5,10,0,83,13,30,131
0.1,5,10,1,169,18,39,131
0.1,5,10,2,1058,20,42,131
0.1,5,10,3,3000,7,25,131
0.2,1,5,0,1912,16,55,132
0.2,1,5,1,3000,13,38,133
0.2,1,5,2,3000,13,38,133
0.2,1,5,3,3000,0,0,0
0.2,1,6,0,327,13,45,131
0.2,1,6,1,2862,16,53,132
0.2,1,6,2,3000,17,55,132
0.2,1,6,3,3000,0,0,0
0.2,1,7,0,140,5,17,131
0.2,1,7,1,787,7,23,132
0.2,1,7,2,1322,8,27,132
0.2,1,7,3,3000,1,3,131
0.2,1,8,0,68,4,12,131
0.2,1,8,1,251,5,16,131
0.2,1,8,2,408,6,19,131
0.2,1,8,3,3000,2,9,131
0.2,1,9,0,41,4,11,131
0.2,1,9,1,125,4,14,131
0.2,1,9,2,199,5,17,131
0.2,1,9,3,3000,7,18,131
0.2,1,10,0,21,3,8,131
0.2,1,10,1,125,4,14,131
0.2,1,10,2,197,5,17,131
0.2,1,10,3,3000,6,17,131
0.2,2,5,0,1688,23,78,132
0.2,2,5,1,3000,20,66,133
0.2,2,5,2,3000,15,54,133
0.2,2,5,3,3000,0,0,0
0.2,2,6,0,535,21,61,132
0.2,2,6,1,2454,25,70,133
0.2,2,6,2,3000,24,66,133
0.2,2,6,3,3000,0,0,0
0.2,2,7,0,188,14,42,131
0.2,2,7,1,627,19,55,131
0.2,2,7,2,1309,20,58,131
0.2,2,7,3,3000,2,13,131
0.2,2,8,0,145,14,40,131
0.2,2,8,1,272,18,52,131
0.2,2,8,2,544,19,54,131
0.2,2,8,3,3000,11,35,132
0.2,2,9,0,92,10,32,131
0.2,2,9,1,198,16,48,131
0.2,2,9,2,216,17,49,131
0.2,2,9,3,1004,19,52,132
0.2,2,10,0,62,10,26,131
0.2,2,10,1,99,14,32,131
0.2,2,10,2,112,14,32,131
0.2,2,10,3,994,19,50,132
0.2,3,5,0,573,25,68,132
0.2,3,5,1,3000,27,79,132
0.2,3,5,2,3000,19,60,132
0.2,3,5,3,3000,0,5,131
0.2,3,6,0,417,23,64,132
0.2,3,6,1,529,23,69,132
0.2,3,6,2,648,24,72,132
0.2,3,6,3,3000,21,62,133
0.2,3,7,0,204,15,43,131
0.2,3,7,1,502,21,62,132
0.2,3,7,2,607,21,64,132
0.2,3,7,3,3000,21,61,133
0.2,3,8,0,188,15,41,131
0.2,3,8,1,446,21,60,132
0.2,3,8,2,514,21,62,132
0.2,3,8,3,3000,23,67,133
0.2,3,9,0,160,14,37,131
0.2,3,9,1,366,20,54,131
0.2,3,9,2,410,20,55,131
0.2,3,9,3,3000,22,61,132
0.2,3,10,0,156,14,37,131
0.2,3,10,1,314,20,53,131
0.2,3,10,2,328,20,54,131
0.2,3,10,3,1973,22,59,132
0.2,4,5,0,887,29,89,132
0.2,4,5,1,3000,30,95,133
0.2,4,5,2,3000,27,84,133
0.2,4,5,3,3000,0,1,131
0.2,4,6,0,690,28,82,131
0.2,4,6,1,1120,28,83,131
0.2,4,6,2,1432,29,84,131
0.2,4,6,3,3000,11,35,131
0.2,4,7,0,576,25,75,131
0.2,4,7,1,1010,26,77,131
0.2,4,7,2,1346,27,79,131
0.2,4,7,3,3000,10,34,131
0.2,4,8,0,270,17,54,131
0.2,4,8,1,622,23,70,131
0.2,4,8,2,1310,27,77,131
0.2,4,8,3,3000,10,32,131
0.2,4,9,0,203,16,44,131
0.2,4,9,1,374,21,62,131
0.2,4,9,2,554,26,73,131
0.2,4,9,3,3000,9,30,131
0.2,4,10,0,129,14,36,131
0.2,4,10,1,193,18,48,131
0.2,4,10,2,294,22,54,131
0.2,4,10,3,2959,25,60,132
0.2,5,5,0,992,29,88,132
0.2,5,5,1,3000,19,60,132
0.2,5,5,2,3000,11,37,132
0.2,5,5,3,3000,0,1,131
0.2,5,6,0,882,28,85,132
0.2,5,6,1,3000,23,69,132
0.2,5,6,2,3000,18,55,132
0.2,5,6,3,3000,2,12,131
0.2,5,7,0,692,26,77,131
0.2,5,7,1,3000,27,81,131
0.2,5,7,2,3000,18,53,131
0.2,5,7,3,3000,2,12,131
0.2,5,8,0,531,24,66,131
0.2,5,8,1,1115,26,73,131
0.2,5,8,2,3000,28,75,131
0.2,5,8,3,3000,3,18,131
0.2,5,9,0,322,20,57,131
0.2,5,9,1,392,22,64,131
0.2,5,9,2,505,24,68,131
0.2,5,9,3,3000,16,46,132
0.2,5,10,0,125,12,30,131
0.2,5,10,1,315,20,50,131
0.2,5,10,2,366,20,53,131
0.2,5,10,3,3000,21,52,132
0.3,1,5,0,1912,16,55,132
0.3,1,5,1,3000,13,38,133
0.3,1,5,2,3000,13,38,133
0.3,1,5,3,3000,0,0,0
0.3,1,6,0,327,13,45,131
0.3,1,6,1,2862,16,53,132
0.3,1,6,2,3000,17,55,132
0.3,1,6,3,3000,0,0,0
0.3,1,7,0,140,5,17,131
0.3,1,7,1,787,7,23,132
0.3,1,7,2,1322,8,27,132
0.3,1,7,3,3000,1,3,131
0.3,1,8,0,68,4,12,131
0.3,1,8,1,251,5,16,131
0.3,1,8,2,408,6,19,131
0.3,1,8,3,3000,2,9,131
0.3,1,9,0,41,4,11,131
0.3,1,9,1,125,4,14,131
0.3,1,9,2,199,5,17,131
0.3,1,9,3,3000,7,18,131
0.3,1,10,0,21,3,8,131
0.3,1,10,1,125,4,14,131
0.3,1,10,2,197,5,17,131
0.3,1,10,3,3000,6,17,131
0.3,2,5,0,1688,23,78,132
0.3,2,5,1,3000,20,66,133
0.3,2,5,2,3000,15,54,133
0.3,2,5,3,3000,0,0,0
0.3,2,6,0,586,20,68,132
0.3,2,6,1,2242,23,75,133
0.3,2,6,2,3000,23,78,133
0.3,2,6,3,3000,0,4,131
0.3,2,7,0,400,17,55,132
0.3,2,7,1,515,18,58,132
0.3,2,7,2,617,18,58,132
0.3,2,7,3,3000,5,26,132
0.3,2,8,0,175,11,36,131
0.3,2,8,1,434,18,57,132
0.3,2,8,2,486,18,57,132
0.3,2,8,3,3000,13,42,133
0.3,2,9,0,118,9,22,131
0.3,2,9,1,293,16,41,131
0.3,2,9,2,342,16,43,131
0.3,2,9,3,3000,14,33,132
0.3,2,10,0,93,9,20,131
0.3,2,10,1,228,13,34,131
0.3,2,10,2,253,13,35,131
0.3,2,10,3,2013,16,40,132
0.3,3,5,0,1464,27,84,132
0.3,3,5,1,3000,27,85,132
0.3,3,5,2,3000,25,78,132
0.3,3,5,3,3000,0,2,131
0.3,3,6,0,568,23,67,132
0.3,3,6,1,2014,25,71,132
0.3,3,6,2,3000,25,74,132
0.3,3,6,3,3000,1,7,131
0.3,3,7,0,407,22,64,132
0.3,3,7,1,657,23,67,132
0.3,3,7,2,1371,23,69,132
0.3,3,7,3,3000,8,34,132
0.3,3,8,0,166,13,35,131
0.3,3,8,1,492,22,58,132
0.3,3,8,2,797,22,60,132
0.3,3,8,3,3000,8,31,132
0.3,3,9,0,110,9,21,131
0.3,3,9,1,321,16,38,131
0.3,3,9,2,499,16,40,131
0.3,3,9,3,3000,14,31,132
0.3,3,10,0,79,8,16,131
0.3,3,10,1,264,13,29,131
0.3,3,10,2,409,14,33,131
0.3,3,10,3,3000,14,29,132
0.3,4,5,0,1599,29,89,132
0.3,4,5,1,3000,25,76,133
0.3,4,5,2,3000,16,53,133
0.3,4,5,3,3000,0,0,0
0.3,4,6,0,636,24,68,132
0.3,4,6,1,2436,25,74,132
0.3,4,6,2,3000,24,70,132
0.3,4,6,3,3000,3,10,131
0.3,4,7,0,538,20,59,131
0.3,4,7,1,2009,25,71,131
0.3,4,7,2,3000,25,72,131
0.3,4,7,3,3000,6,17,131
0.3,4,8,0,308,13,33,131
0.3,4,8,1,1117,20,46,131
0.3,4,8,2,1805,20,50,131
0.3,4,8,3,3000,5,16,131
0.3,4,9,0,149,11,25,131
0.3,4,9,1,612,18,38,131
0.3,4,9,2,972,19,43,131
0.3,4,9,3,3000,8,25,131
0.3,4,10,0,52,5,13,131
0.3,4,10,1,254,11,26,131
0.3,4,10,2,464,13,31,131
0.3,4,10,3,3000,14,29,132
0.3,5,5,0,3000,26,71,138
0.3,5,5,1,3000,13,51,136
0.3,5,5,2,3000,13,50,136
0.3,5,5,3,3000,0,0,0
0.3,5,6,0,1827,19,50,134
0.3,5,6,1,3000,19,51,135
0.3,5,6,2,3000,9,35,133
0.3,5,6,3,3000,0,0,0
0.3,5,7,0,1162,16,36,133
0.3,5,7,1,3000,21,49,134
0.3,5,7,2,3000,16,40,134
0.3,5,7,3,3000,0,2,131
0.3,5,8,0,546,6,22,131
0.3,5,8,1,2552,15,39,132
0.3,5,8,2,3000,17,43,132
0.3,5,8,3,3000,2,4,131
0.3,5,9,0,133,6,15,131
0.3,5,9,1,794,9,22,132
0.3,5,9,2,1975,12,28,132
0.3,5,9,3,3000,3,6,131
0.3,5,10,0,71,6,12,131
0.3,5,10,1,399,7,16,131
0.3,5,10,2,1055,9,20,131
0.3,5,10,3,-1,9,20,131
0.4,1,5,0,1912,16,55,132
0.4,1,5,1,3000,13,38,133
0.4,1,5,2,3000,13,38,133
0.4,1,5,3,3000,0,0,0
0.4,1,6,0,327,13,45,131
0.4,1,6,1,2862,16,53,132
0.4,1,6,2,3000,17,55,132
0.4,1,6,3,3000,0,0,0
0.4,1,7,0,140,5,17,131
0.4,1,7,1,787,7,23,132
0.4,1,7,2,1322,8,27,132
0.4,1,7,3,3000,1,3,131
0.4,1,8,0,68,4,12,131
0.4,1,8,1,251,5,16,131
0.4,1,8,2,408,6,19,131
0.4,1,8,3,3000,2,9,131
0.4,1,9,0,41,4,11,131
0.4,1,9,1,125,4,14,131
0.4,1,9,2,199,5,17,131
0.4,1,9,3,3000,7,18,131
0.4,1,10,0,21,2,9,131
0.4,1,10,1,125,4,14,131
0.4,1,10,2,197,5,17,131
0.4,1,10,3,3000,7,18,131
0.4,2,5,0,867,23,73,132
0.4,2,5,1,3000,19,58,133
0.4,2,5,2,3000,16,50,133
0.4,2,5,3,3000,0,0,0
0.4,2,6,0,586,20,68,132
0.4,2,6,1,2242,23,75,133
0.4,2,6,2,3000,23,78,133
0.4,2,6,3,3000,0,4,131
0.4,2,7,0,245,13,47,131
0.4,2,7,1,1674,23,74,133
0.4,2,7,2,2563,23,76,133
0.4,2,7,3,3000,0,5,131
0.4,2,8,0,151,8,24,131
0.4,2,8,1,1060,15,43,132
0.4,2,8,2,1643,15,44,132
0.4,2,8,3,3000,1,7,131
0.4,2,9,0,113,7,18,131
0.4,2,9,1,804,11,29,132
0.4,2,9,2,1231,11,30,132
0.4,2,9,3,3000,3,12,132
0.4,2,10,0,60,2,8,131
0.4,2,10,1,477,5,16,132
0.4,2,10,2,747,6,19,132
0.4,2,10,3,3000,3,9,132
0.4,3,5,0,1125,24,76,132
0.4,3,5,1,3000,16,55,133
0.4,3,5,2,3000,8,38,133
0.4,3,5,3,3000,0,0,0
0.4,3,6,0,888,19,62,132
0.4,3,6,1,3000,17,47,133
0.4,3,6,2,3000,8,34,133
0.4,3,6,3,3000,0,1,131
0.4,3,7,0,388,10,30,131
0.4,3,7,1,3000,19,52,133
0.4,3,7,2,3000,14,40,133
0.4,3,7,3,3000,0,4,131
0.4,3,8,0,147,6,20,131
0.4,3,8,1,2430,14,41,132
0.4,3,8,2,3000,15,40,132
0.4,3,8,3,3000,1,6,131
0.4,3,9,0,112,6,15,131
0.4,3,9,1,2030,11,29,132
0.4,3,9,2,3000,12,31,132
0.4,3,9,3,3000,1,8,131
0.4,3,10,0,72,3,10,131
0.4,3,10,1,589,7,20,132
0.4,3,10,2,1450,8,22,132
0.4,3,10,3,3000,3,8,132
0.4,4,5,0,1139,23,75,133
0.4,4,5,1,3000,7,35,133
0.4,4,5,2,3000,2,16,131
0.4,4,5,3,3000,0,0,0
0.4,4,6,0,-1,0,0,0
0.4,4,6,1,3000,16,49,134
0.4,4,6,2,3000,3,22,132
0.4,4,6,3,3000,0,0,0
0.4,4,7,0,322,9,29,132
0.4,4,7,1,3000,13,34,133
0.4,4,7,2,3000,4,19,133
0.4,4,7,3,3000,0,3,131
0.4,4,8,0,188,9,24,131
0.4,4,8,1,2594,15,40,133
0.4,4,8,2,3000,13,32,133
0.4,4,8,3,3000,1,6,131
0.4,4,9,0,123,4,14,131
0.4,4,9,1,1901,8,22,132
0.4,4,9,2,3000,8,23,132
0.4,4,9,3,3000,1,3,131
0.4,4,10,0,54,3,9,131
0.4,4,10,1,730,5,16,132
0.4,4,10,2,2461,7,19,132
0.4,4,10,3,3000,0,4,131
0.4,5,5,0,2654,28,82,133
0.4,5,5,1,3000,17,55,133
0.4,5,5,2,3000,10,38,133
0.4,5,5,3,3000,0,0,0
0.4,5,6,0,1426,20,61,133
0.4,5,6,1,3000,17,55,134
0.4,5,6,2,3000,9,37,133
0.4,5,6,3,3000,0,0,0
0.4,5,7,0,451,14,45,132
0.4,5,7,1,3000,19,55,133
0.4,5,7,2,3000,15,41,132
0.4,5,7,3,3000,0,1,131
0.4,5,8,0,275,9,36,131
0.4,5,8,1,3000,15,49,132
0.4,5,8,2,3000,13,37,132
0.4,5,8,3,3000,2,8,131
0.4,5,9,0,140,6,20,131
0.4,5,9,1,2021,10,28,132
0.4,5,9,2,3000,12,33,132
0.4,5,9,3,3000,1,6,131
0.4,5,10,0,47,3,10,131
0.4,5,10,1,1560,5,14,132
0.4,5,10,2,3000,7,18,132
0.4,5,10,3,-1,7,18,132
