min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,2000,3,19,41
0.1,1,5,1,2000,1,8,39
0.1,1,5,2,2000,0,2,39
0.1,1,5,3,2000,0,2,39
0.1,1,6,0,2000,3,19,41
0.1,1,6,1,2000,3,14,40
0.1,1,6,2,2000,0,4,39
0.1,1,6,3,2000,0,4,39
0.1,1,7,0,784,4,25,40
0.1,1,7,1,2000,5,25,40
0.1,1,7,2,2000,1,9,39
0.1,1,7,3,2000,1,8,39
0.1,1,8,0,364,3,23,40
0.1,1,8,1,758,4,27,40
0.1,1,8,2,2000,3,19,40
0.1,1,8,3,2000,3,18,40
0.1,1,9,0,215,3,15,40
0.1,1,9,1,450,4,18,40
0.1,1,9,2,1346,4,19,40
0.1,1,9,3,1754,4,20,40
0.1,1,10,0,124,2,8,40
0.1,1,10,1,340,3,10,40
0.1,1,10,2,1050,3,13,40
0.1,1,10,3,1370,3,14,40
0.1,2,5,0,2000,4,20,41
0.1,2,5,1,2000,0,2,39
0.1,2,5,2,2000,0,2,39
0.1,2,5,3,2000,0,1,39
0.1,2,6,0,1840,5,35,40
0.1,2,6,1,2000,3,25,40
0.1,2,6,2,2000,1,11,40
0.1,2,6,3,2000,1,8,39
0.1,2,7,0,1524,4,30,40
0.1,2,7,1,1666,4,31,40
0.1,2,7,2,2000,2,12,40
0.1,2,7,3,2000,2,12,40
0.1,2,8,0,471,4,17,40
0.1,2,8,1,828,4,21,40
0.1,2,8,2,2000,5,22,40
0.1,2,8,3,2000,4,19,40
0.1,2,9,0,273,4,13,40
0.1,2,9,1,583,4,19,40
0.1,2,9,2,1502,5,23,40
0.1,2,9,3,1900,5,23,40
0.1,2,10,0,58,2,3,39
0.1,2,10,1,315,3,11,40
0.1,2,10,2,853,4,15,40
0.1,2,10,3,1158,4,16,40
0.1,3,5,0,2000,4,20,41
0.1,3,5,1,2000,0,4,39
0.1,3,5,2,2000,0,2,39
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,1842,6,36,40
0.1,3,6,1,2000,4,26,40
0.1,3,6,2,2000,1,11,40
0.1,3,6,3,2000,1,8,39
0.1,3,7,0,1525,5,31,40
0.1,3,7,1,1667,5,32,40
0.1,3,7,2,2000,3,13,40
0.1,3,7,3,2000,3,13,40
0.1,3,8,0,473,5,16,40
0.1,3,8,1,819,5,22,40
0.1,3,8,2,2000,6,23,40
0.1,3,8,3,2000,5,20,40
0.1,3,9,0,274,5,13,40
0.1,3,9,1,468,5,16,40
0.1,3,9,2,1197,6,20,40
0.1,3,9,3,1652,6,21,40
0.1,3,10,0,61,3,4,39
0.1,3,10,1,309,4,12,40
0.1,3,10,2,823,5,16,40
0.1,3,10,3,1099,5,17,40
0.1,4,5,0,2000,1,7,39
0.1,4,5,1,-1,1,7,39
0.1,4,5,2,2000,0,1,39
0.1,4,5,3,2000,0,1,39
0.1,4,6,0,2000,4,20,40
0.1,4,6,1,2000,0,2,39
0.1,4,6,2,2000,0,2,39
0.1,4,6,3,2000,0,1,39
0.1,4,7,0,846,5,18,40
0.1,4,7,1,2000,0,4,39
0.1,4,7,2,2000,0,2,39
0.1,4,7,3,2000,0,1,39
0.1,4,8,0,288,5,16,40
0.1,4,8,1,1756,5,19,40
0.1,4,8,2,2000,1,8,39
0.1,4,8,3,2000,1,6,39
0.1,4,9,0,243,5,16,40
0.1,4,9,1,1199,5,19,40
0.1,4,9,2,2000,3,11,40
0.1,4,9,3,2000,1,8,39
0.1,4,10,0,39,4,6,39
0.1,4,10,1,383,4,15,39
0.1,4,10,2,1099,4,18,39
0.1,4,10,3,1201,4,18,39
0.1,5,5,0,2000,3,14,40
0.1,5,5,1,2000,0,1,39
0.1,5,5,2,2000,0,1,39
0.1,5,5,3,2000,0,1,39
0.1,5,6,0,2000,4,20,40
0.1,5,6,1,2000,0,2,39
0.1,5,6,2,2000,0,1,39
0.1,5,6,3,2000,0,1,39
0.1,5,7,0,1603,6,32,40
0.1,5,7,1,2000,0,4,39
0.1,5,7,2,2000,0,2,39
0.1,5,7,3,2000,0,1,39
0.1,5,8,0,507,6,17,40
0.1,5,8,1,1838,6,21,40
0.1,5,8,2,2000,1,9,39
0.1,5,8,3,2000,1,7,39
0.1,5,9,0,273,6,15,40
0.1,5,9,1,1021,6,16,40
0.1,5,9,2,2000,4,13,40
0.1,5,9,3,2000,1,9,40
0.1,5,10,0,55,5,6,39
0.1,5,10,1,475,6,13,40
0.1,5,10,2,1762,6,14,40
0.1,5,10,3,2000,4,11,40
0.2,1,5,0,2000,3,19,41
0.2,1,5,1,2000,1,8,39
0.2,1,5,2,2000,0,2,39
0.2,1,5,3,2000,0,2,39
0.2,1,6,0,2000,3,19,41
0.2,1,6,1,2000,3,14,40
0.2,1,6,2,2000,0,4,39
0.2,1,6,3,2000,0,4,39
0.2,1,7,0,784,4,25,40
0.2,1,7,1,2000,5,25,40
0.2,1,7,2,2000,1,9,39
0.2,1,7,3,2000,1,8,39
0.2,1,8,0,445,3,16,40
0.2,1,8,1,1644,5,23,40
0.2,1,8,2,2000,1,9,40
0.2,1,8,3,2000,1,7,39
0.2,1,9,0,215,3,15,40
0.2,1,9,1,450,4,18,40
0.2,1,9,2,1346,4,19,40
0.2,1,9,3,1754,4,20,40
0.2,1,10,0,124,2,8,40
0.2,1,10,1,340,3,10,40
0.2,1,10,2,1050,3,13,40
0.2,1,10,3,1370,3,14,40
0.2,2,5,0,2000,1,8,39
0.2,2,5,1,2000,0,2,39
0.2,2,5,2,2000,0,1,39
0.2,2,5,3,2000,0,1,39
0.2,2,6,0,2000,3,13,40
0.2,2,6,1,2000,0,4,39
0.2,2,6,2,2000,0,2,39
0.2,2,6,3,2000,0,1,39
0.2,2,7,0,1986,5,32,40
0.2,2,7,1,2000,2,12,40
0.2,2,7,2,2000,0,4,39
0.2,2,7,3,2000,0,2,39
0.2,2,8,0,764,4,17,40
0.2,2,8,1,1385,4,18,40
0.2,2,8,2,2000,1,9,40
0.2,2,8,3,2000,0,4,39
0.2,2,9,0,80,4,8,39
0.2,2,9,1,134,4,9,39
0.2,2,9,2,234,4,10,39
0.2,2,9,3,302,4,10,39
0.2,2,10,0,30,3,6,39
0.2,2,10,1,86,4,9,39
0.2,2,10,2,110,4,10,39
0.2,2,10,3,126,4,10,39
0.2,3,5,0,2000,1,9,39
0.2,3,5,1,2000,0,2,39
0.2,3,5,2,2000,0,1,39
0.2,3,5,3,2000,0,1,39
0.2,3,6,0,1620,5,34,40
0.2,3,6,1,2000,3,23,40
0.2,3,6,2,2000,1,11,40
0.2,3,6,3,2000,1,8,39
0.2,3,7,0,836,5,27,40
0.2,3,7,1,1868,5,29,40
0.2,3,7,2,2000,2,13,40
0.2,3,7,3,2000,2,12,40
0.2,3,8,0,759,5,18,40
0.2,3,8,1,1211,5,28,40
0.2,3,8,2,2000,3,15,40
0.2,3,8,3,2000,3,15,40
0.2,3,9,0,105,5,10,39
0.2,3,9,1,252,5,24,40
0.2,3,9,2,301,5,24,40
0.2,3,9,3,369,5,24,40
0.2,3,10,0,19,4,7,39
0.2,3,10,1,175,5,16,39
0.2,3,10,2,203,5,16,39
0.2,3,10,3,224,5,16,39
0.2,4,5,0,2000,0,4,39
0.2,4,5,1,2000,0,2,39
0.2,4,5,2,2000,0,1,39
0.2,4,5,3,2000,0,1,39
0.2,4,6,0,2000,1,11,40
0.2,4,6,1,2000,0,5,39
0.2,4,6,2,2000,0,2,39
0.2,4,6,3,2000,0,2,39
0.2,4,7,0,1368,6,33,40
0.2,4,7,1,1954,6,37,40
0.2,4,7,2,2000,3,17,40
0.2,4,7,3,2000,3,14,40
0.2,4,8,0,400,6,21,39
0.2,4,8,1,800,6,30,40
0.2,4,8,2,1230,6,30,40
0.2,4,8,3,1555,6,30,40
0.2,4,9,0,96,4,13,39
0.2,4,9,1,250,5,20,39
0.2,4,9,2,257,5,21,39
0.2,4,9,3,268,5,21,39
0.2,4,10,0,50,4,9,39
0.2,4,10,1,79,5,15,39
0.2,4,10,2,89,5,15,39
0.2,4,10,3,104,5,15,39
0.2,5,5,0,2000,1,8,39
0.2,5,5,1,2000,0,2,39
0.2,5,5,2,2000,0,1,39
0.2,5,5,3,2000,0,1,39
0.2,5,6,0,2000,3,16,41
0.2,5,6,1,2000,0,4,39
0.2,5,6,2,2000,0,2,39
0.2,5,6,3,2000,0,1,39
0.2,5,7,0,1750,6,29,40
0.2,5,7,1,2000,1,9,39
0.2,5,7,2,2000,0,4,39
0.2,5,7,3,2000,0,2,39
0.2,5,8,0,324,6,18,39
0.2,5,8,1,738,6,29,40
0.2,5,8,2,891,6,29,40
0.2,5,8,3,1085,6,29,40
0.2,5,9,0,47,5,10,39
0.2,5,9,1,197,5,18,39
0.2,5,9,2,256,5,18,39
0.2,5,9,3,331,5,18,39
0.2,5,10,0,31,5,9,39
0.2,5,10,1,95,5,17,39
0.2,5,10,2,117,5,17,39
0.2,5,10,3,134,5,17,39
0.3,1,5,0,2000,3,19,41
0.3,1,5,1,2000,1,8,39
0.3,1,5,2,2000,0,2,39
0.3,1,5,3,2000,0,2,39
0.3,1,6,0,2000,3,19,41
0.3,1,6,1,2000,3,14,40
0.3,1,6,2,2000,0,4,39
0.3,1,6,3,2000,0,4,39
0.3,1,7,0,784,4,25,40
0.3,1,7,1,2000,5,25,40
0.3,1,7,2,2000,1,9,39
0.3,1,7,3,2000,1,8,39
0.3,1,8,0,445,3,16,40
0.3,1,8,1,1644,5,23,40
0.3,1,8,2,2000,1,9,40
