min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,434,3,20,131
0.1,1,5,1,3000,12,57,131
0.1,1,5,2,3000,9,37,131
0.1,1,5,3,3000,8,24,131
0.1,1,6,0,292,1,18,131
0.1,1,6,1,1720,9,54,131
0.1,1,6,2,3000,8,41,131
0.1,1,6,3,3000,8,24,131
0.1,1,7,0,74,1,13,131
0.1,1,7,1,1176,9,51,131
0.1,1,7,2,3000,9,49,131
0.1,1,7,3,3000,8,25,131
0.1,1,8,0,59,1,13,131
0.1,1,8,1,759,7,49,131
0.1,1,8,2,3000,8,52,131
0.1,1,8,3,3000,9,37,131
0.1,1,9,0,27,1,9,131
0.1,1,9,1,183,5,36,131
0.1,1,9,2,228,5,38,131
0.1,1,9,3,1333,8,43,131
0.1,1,10,0,21,1,9,131
0.1,1,10,1,124,5,33,131
0.1,1,10,2,146,5,35,131
0.1,1,10,3,626,8,39,131
0.1,2,5,0,741,10,54,132
0.1,2,5,1,3000,10,34,132
0.1,2,5,2,3000,11,39,133
0.1,2,5,3,3000,7,21,131
0.1,2,6,0,184,7,28,131
0.1,2,6,1,3000,11,56,131
0.1,2,6,2,3000,10,51,133
0.1,2,6,3,3000,9,34,133
0.1,2,7,0,113,5,18,131
0.1,2,7,1,291,9,48,131
0.1,2,7,2,1067,11,60,132
0.1,2,7,3,1946,11,61,132
0.1,2,8,0,91,3,14,131
0.1,2,8,1,237,6,44,131
0.1,2,8,2,757,9,56,132
0.1,2,8,3,1158,10,58,132
0.1,2,9,0,76,3,13,131
0.1,2,9,1,196,6,41,131
0.1,2,9,2,549,8,51,132
0.1,2,9,3,938,10,54,132
0.1,2,10,0,25,2,8,131
0.1,2,10,1,84,5,31,131
0.1,2,10,2,190,6,36,131
0.1,2,10,3,320,7,40,131
0.1,3,5,0,3000,11,71,132
0.1,3,5,1,3000,10,45,132
0.1,3,5,2,3000,7,31,132
0.1,3,5,3,3000,5,20,131
0.1,3,6,0,1309,13,78,131
0.1,3,6,1,3000,16,88,131
0.1,3,6,2,3000,12,58,131
0.1,3,6,3,3000,9,37,131
0.1,3,7,0,522,8,49,131
0.1,3,7,1,2036,14,78,131
0.1,3,7,2,3000,14,60,131
0.1,3,7,3,3000,9,38,131
0.1,3,8,0,481,8,48,131
0.1,3,8,1,653,12,73,131
0.1,3,8,2,1421,13,79,131
0.1,3,8,3,2424,13,80,131
0.1,3,9,0,237,3,31,131
0.1,3,9,1,325,8,54,131
0.1,3,9,2,555,9,58,131
0.1,3,9,3,835,9,58,131
0.1,3,10,0,94,1,13,131
0.1,3,10,1,145,5,31,131
0.1,3,10,2,266,8,38,131
0.1,3,10,3,381,8,38,131
0.1,4,5,0,3000,11,71,132
0.1,4,5,1,3000,10,45,132
0.1,4,5,2,3000,7,31,132
0.1,4,5,3,3000,5,20,131
0.1,4,6,0,720,12,73,131
0.1,4,6,1,3000,13,75,131
0.1,4,6,2,3000,9,41,131
0.1,4,6,3,3000,7,34,131
0.1,4,7,0,501,8,48,131
0.1,4,7,1,1716,14,78,131
0.1,4,7,2,3000,14,71,131
0.1,4,7,3,3000,9,39,131
0.1,4,8,0,481,8,48,131
0.1,4,8,1,653,12,73,131
0.1,4,8,2,1421,13,79,131
0.1,4,8,3,2424,13,80,131
0.1,4,9,0,237,3,31,131
0.1,4,9,1,325,8,54,131
0.1,4,9,2,555,9,58,131
0.1,4,9,3,835,9,58,131
0.1,4,10,0,47,2,12,131
0.1,4,10,1,311,8,51,131
0.1,4,10,2,418,8,51,131
0.1,4,10,3,525,8,51,131
0.1,5,5,0,3000,11,71,132
0.1,5,5,1,3000,10,45,132
0.1,5,5,2,3000,7,29,131
0.1,5,5,3,3000,3,13,131
0.1,5,6,0,690,9,51,131
0.1,5,6,1,3000,10,55,131
0.1,5,6,2,3000,9,43,132
0.1,5,6,3,3000,5,21,131
0.1,5,7,0,504,9,50,131
0.1,5,7,1,1720,14,78,131
0.1,5,7,2,3000,14,71,131
0.1,5,7,3,3000,9,39,131
0.1,5,8,0,484,9,50,131
0.1,5,8,1,657,12,73,131
0.1,5,8,2,1438,13,79,131
0.1,5,8,3,2454,13,80,131
0.1,5,9,0,239,4,32,131
0.1,5,9,1,326,8,54,131
0.1,5,9,2,563,9,58,131
0.1,5,9,3,846,9,58,131
0.1,5,10,0,49,3,13,131
0.1,5,10,1,312,8,51,131
0.1,5,10,2,420,8,51,131
0.1,5,10,3,529,8,51,131
0.2,1,5,0,434,3,20,131
0.2,1,5,1,3000,12,57,131
0.2,1,5,2,3000,9,37,131
0.2,1,5,3,3000,8,24,131
0.2,1,6,0,292,1,18,131
0.2,1,6,1,1720,9,54,131
0.2,1,6,2,3000,8,41,131
0.2,1,6,3,3000,8,24,131
0.2,1,7,0,74,1,13,131
0.2,1,7,1,1176,9,51,131
0.2,1,7,2,3000,9,49,131
0.2,1,7,3,3000,8,25,131
0.2,1,8,0,59,1,13,131
0.2,1,8,1,759,7,49,131
0.2,1,8,2,3000,8,52,131
0.2,1,8,3,3000,9,37,131
0.2,1,9,0,27,1,9,131
0.2,1,9,1,183,5,36,131
0.2,1,9,2,228,5,38,131
0.2,1,9,3,1333,8,43,131
0.2,1,10,0,21,1,9,131
0.2,1,10,1,124,5,33,131
0.2,1,10,2,146,5,35,131
0.2,1,10,3,626,8,39,131
0.2,2,5,0,2206,14,70,132
0.2,2,5,1,3000,12,60,132
0.2,2,5,2,3000,9,38,132
0.2,2,5,3,3000,5,19,131
0.2,2,6,0,400,8,52,131
0.2,2,6,1,953,10,65,131
0.2,2,6,2,3000,11,71,131
0.2,2,6,3,3000,7,42,131
0.2,2,7,0,165,7,44,131
0.2,2,7,1,567,10,64,131
0.2,2,7,2,1678,11,69,131
0.2,2,7,3,3000,10,52,131
0.2,2,8,0,84,5,35,131
0.2,2,8,1,259,7,50,131
0.2,2,8,2,513,8,54,131
0.2,2,8,3,1733,9,62,131
0.2,2,9,0,77,4,31,131
0.2,2,9,1,217,6,43,131
0.2,2,9,2,251,7,46,131
0.2,2,9,3,578,8,52,131
0.2,2,10,0,32,3,15,131
0.2,2,10,1,138,5,28,131
0.2,2,10,2,163,6,30,131
0.2,2,10,3,430,6,35,131
0.2,3,5,0,741,12,64,132
0.2,3,5,1,3000,14,66,132
0.2,3,5,2,3000,11,39,133
0.2,3,5,3,3000,8,25,131
0.2,3,6,0,521,12,60,132
0.2,3,6,1,3000,14,64,132
0.2,3,6,2,3000,11,37,133
0.2,3,6,3,3000,8,24,131
0.2,3,7,0,181,7,42,131
0.2,3,7,1,1594,11,63,131
0.2,3,7,2,3000,13,71,131
0.2,3,7,3,3000,11,59,131
0.2,3,8,0,137,7,35,131
0.2,3,8,1,693,9,45,131
0.2,3,8,2,1554,10,47,131
0.2,3,8,3,3000,10,49,131
0.2,3,9,0,98,7,33,131
0.2,3,9,1,138,7,39,131
0.2,3,9,2,215,8,41,131
0.2,3,9,3,346,8,42,131
0.2,3,10,0,87,6,30,131
0.2,3,10,1,119,7,35,131
0.2,3,10,2,175,7,35,131
0.2,3,10,3,291,7,38,131
0.2,4,5,0,2624,16,82,133
0.2,4,5,1,3000,14,58,133
0.2,4,5,2,3000,11,45,133
0.2,4,5,3,3000,7,20,131
0.2,4,6,0,602,15,72,132
0.2,4,6,1,3000,15,73,132
0.2,4,6,2,3000,11,44,133
0.2,4,6,3,3000,9,27,131
0.2,4,7,0,464,12,64,132
0.2,4,7,1,1931,14,79,132
0.2,4,7,2,3000,15,88,132
0.2,4,7,3,3000,12,64,132
0.2,4,8,0,205,9,42,131
0.2,4,8,1,287,10,54,131
0.2,4,8,2,465,11,60,131
0.2,4,8,3,737,14,64,131
0.2,4,9,0,129,6,32,131
0.2,4,9,1,184,7,42,131
0.2,4,9,2,251,8,46,131
0.2,4,9,3,355,11,54,131
0.2,4,10,0,88,5,29,131
0.2,4,10,1,108,5,32,131
0.2,4,10,2,149,5,32,131
0.2,4,10,3,232,6,36,131
0.2,5,5,0,1722,11,61,131
0.2,5,5,1,3000,10,53,131
0.2,5,5,2,3000,6,31,132
0.2,5,5,3,3000,0,9,131
0.2,5,6,0,855,11,51,131
0.2,5,6,1,3000,11,61,131
0.2,5,6,2,3000,7,28,132
0.2,5,6,3,3000,4,19,131
0.2,5,7,0,178,9,46,131
0.2,5,7,1,1193,11,65,131
0.2,5,7,2,3000,11,59,131
0.2,5,7,3,3000,7,34,131
0.2,5,8,0,116,7,35,131
0.2,5,8,1,454,7,42,131
0.2,5,8,2,1921,9,46,131
0.2,5,8,3,3000,9,45,131
0.2,5,9,0,82,6,31,131
0.2,5,9,1,213,7,38,131
0.2,5,9,2,656,8,39,131
0.2,5,9,3,1673,9,46,131
0.2,5,10,0,64,6,27,131
0.2,5,10,1,139,7,33,131
0.2,5,10,2,426,8,35,131
0.2,5,10,3,1036,9,41,131
0.3,1,5,0,434,3,20,131
0.3,1,5,1,3000,12,57,131
0.3,1,5,2,3000,9,37,131
0.3,1,5,3,3000,8,24,131
0.3,1,6,0,292,1,18,131
0.3,1,6,1,1722,9,54,131
0.3,1,6,2,3000,8,41,131
0.3,1,6,3,3000,8,24,131
0.3,1,7,0,74,1,13,131
0.3,1,7,1,1176,9,51,131
0.3,1,7,2,3000,9,49,131
0.3,1,7,3,3000,8,25,131
0.3,1,8,0,59,1,13,131
0.3,1,8,1,759,7,49,131
0.3,1,8,2,3000,8,52,131
0.3,1,8,3,3000,9,37,131
0.3,1,9,0,27,1,9,131
0.3,1,9,1,183,5,36,131
0.3,1,9,2,228,5,38,131
0.3,1,9,3,1334,8,43,131
0.3,1,10,0,21,1,9,131
0.3,1,10,1,124,5,33,131
0.3,1,10,2,146,5,35,131
0.3,1,10,3,626,8,39,131
0.3,2,5,0,1466,13,76,132
0.3,2,5,1,3000,14,83,132
0.3,2,5,2,3000,11,57,132
0.3,2,5,3,3000,6,25,131
0.3,2,6,0,1202,11,64,131
0.3,2,6,1,3000,13,78,131
0.3,2,6,2,3000,13,60,131
0.3,2,6,3,3000,9,36,131
0.3,2,7,0,460,10,54,131
0.3,2,7,1,1114,11,69,131
0.3,2,7,2,2692,12,74,131
0.3,2,7,3,3000,10,56,131
0.3,2,8,0,331,9,46,131
0.3,2,8,1,664,9,56,131
0.3,2,8,2,1087,10,59,131
0.3,2,8,3,2125,10,65,131
0.3,2,9,0,127,5,22,131
0.3,2,9,1,323,6,33,131
0.3,2,9,2,501,6,35,131
0.3,2,9,3,980,6,41,131
0.3,2,10,0,58,2,15,131
0.3,2,10,1,221,4,26,131
0.3,2,10,2,361,4,28,131
0.3,2,10,3,721,4,32,131
0.3,3,5,0,3000,11,69,132
0.3,3,5,1,-1,11,69,132
0.3,3,5,2,3000,7,36,131
0.3,3,5,3,3000,7,25,131
0.3,3,6,0,1393,13,68,132
0.3,3,6,1,2798,13,81,132
0.3,3,6,2,3000,9,58,132
0.3,3,6,3,3000,8,38,132
0.3,3,7,0,452,11,44,131
0.3,3,7,1,1029,12,58,131
0.3,3,7,2,2517,12,68,131
0.3,3,7,3,3000,11,63,131
0.3,3,8,0,276,6,28,131
0.3,3,8,1,624,6,40,131
0.3,3,8,2,1176,8,49,131
0.3,3,8,3,2548,8,58,131
0.3,3,9,0,114,2,9,131
0.3,3,9,1,408,3,21,131
0.3,3,9,2,811,3,28,131
0.3,3,9,3,1794,5,35,131
0.3,3,10,0,45,1,5,131
0.3,3,10,1,207,3,17,131
0.3,3,10,2,386,3,20,131
0.3,3,10,3,823,4,24,131
0.3,4,5,0,2133,17,83,132
0.3,4,5,1,3000,15,69,132
0.3,4,5,2,3000,10,46,133
0.3,4,5,3,3000,7,27,131
0.3,4,6,0,1452,16,74,132
0.3,4,6,1,3000,16,87,132
0.3,4,6,2,3000,12,64,133
0.3,4,6,3,3000,10,42,133
0.3,4,7,0,447,10,42,131
0.3,4,7,1,1145,10,55,131
0.3,4,7,2,2879,11,65,131
0.3,4,7,3,3000,9,52,131
0.3,4,8,0,277,6,29,131
0.3,4,8,1,645,6,42,131
0.3,4,8,2,1310,8,51,131
0.3,4,8,3,2780,9,58,131
0.3,4,9,0,127,5,12,131
0.3,4,9,1,301,5,21,131
0.3,4,9,2,636,5,24,131
0.3,4,9,3,1401,5,26,131
0.3,4,10,0,28,3,6,131
0.3,4,10,1,183,3,13,131
0.3,4,10,2,395,3,13,131
0.3,4,10,3,954,4,18,131
0.3,5,5,0,3000,15,65,132
0.3,5,5,1,3000,11,42,132
0.3,5,5,2,3000,8,28,131
0.3,5,5,3,3000,4,14,131
0.3,5,6,0,661,13,56,132
0.3,5,6,1,1987,13,70,132
0.3,5,6,2,3000,10,52,132
0.3,5,6,3,3000,9,37,132
0.3,5,7,0,539,11,52,132
0.3,5,7,1,1493,11,65,132
0.3,5,7,2,3000,11,61,132
0.3,5,7,3,3000,10,52,132
0.3,5,8,0,233,7,24,131
0.3,5,8,1,558,7,32,131
0.3,5,8,2,1641,8,36,131
0.3,5,8,3,3000,9,39,131
0.3,5,9,0,122,6,17,131
0.3,5,9,1,371,7,25,131
0.3,5,9,2,1077,7,25,131
0.3,5,9,3,2405,8,31,131
0.3,5,10,0,66,3,9,131
0.3,5,10,1,219,4,17,131
0.3,5,10,2,442,4,17,131
0.3,5,10,3,-1,4,17,131
0.4,1,5,0,434,3,20,131
0.4,1,5,1,3000,12,57,131
0.4,1,5,2,3000,9,37,131
0.4,1,5,3,3000,8,24,131
0.4,1,6,0,292,1,18,131
0.4,1,6,1,1722,9,54,131
0.4,1,6,2,3000,8,41,131
0.4,1,6,3,3000,8,24,131
0.4,1,7,0,74,1,13,131
0.4,1,7,1,1176,9,51,131
0.4,1,7,2,3000,9,49,131
0.4,1,7,3,3000,8,25,131
0.4,1,8,0,59,1,13,131
0.4,1,8,1,759,7,49,131
0.4,1,8,2,3000,8,52,131
0.4,1,8,3,3000,9,37,131
0.4,1,9,0,27,1,9,131
0.4,1,9,1,183,5,36,131
0.4,1,9,2,228,5,38,131
0.4,1,9,3,1334,8,43,131
0.4,1,10,0,21,1,9,131
0.4,1,10,1,124,5,33,131
0.4,1,10,2,146,5,35,131
0.4,1,10,3,626,8,39,131
0.4,2,5,0,1440,13,77,132
0.4,2,5,1,2612,13,86,132
0.4,2,5,2,3000,12,75,132
0.4,2,5,3,3000,7,39,132
0.4,2,6,0,615,11,58,132
0.4,2,6,1,884,12,67,132
0.4,2,6,2,1818,12,68,132
0.4,2,6,3,3000,11,59,132
0.4,2,7,0,353,11,49,132
0.4,2,7,1,536,12,59,132
0.4,2,7,2,935,12,60,132
0.4,2,7,3,2775,12,64,132
0.4,2,8,0,72,6,17,131
0.4,2,8,1,126,8,25,131
0.4,2,8,2,266,8,26,131
0.4,2,8,3,672,9,29,131
0.4,2,9,0,48,4,11,131
0.4,2,9,1,93,6,16,131
0.4,2,9,2,191,6,17,131
0.4,2,9,3,538,7,22,131
0.4,2,10,0,10,2,4,131
0.4,2,10,1,23,2,5,131
0.4,2,10,2,44,2,5,131
0.4,2,10,3,87,3,8,131
0.4,3,5,0,1527,13,77,132
0.4,3,5,1,2695,13,86,132
0.4,3,5,2,3000,12,73,132
0.4,3,5,3,3000,7,39,132
0.4,3,6,0,686,10,40,132
0.4,3,6,1,1831,11,58,132
0.4,3,6,2,3000,10,60,132
0.4,3,6,3,3000,9,36,132
0.4,3,7,0,446,9,27,131
0.4,3,7,1,1228,10,45,131
0.4,3,7,2,2831,10,52,131
0.4,3,7,3,3000,8,37,131
0.4,3,8,0,119,8,21,131
0.4,3,8,1,305,8,36,131
0.4,3,8,2,703,8,42,131
0.4,3,8,3,3000,8,45,131
0.4,3,9,0,47,3,9,131
0.4,3,9,1,164,5,29,131
0.4,3,9,2,330,5,33,131
0.4,3,9,3,2093,5,36,131
0.4,3,10,0,20,1,4,131
0.4,3,10,1,58,3,12,131
0.4,3,10,2,136,3,13,131
0.4,3,10,3,607,3,14,131
0.4,4,5,0,3000,14,72,136
0.4,4,5,1,3000,11,42,136
0.4,4,5,2,3000,7,21,133
0.4,4,5,3,3000,3,10,133
0.4,4,6,0,1008,13,60,132
0.4,4,6,1,3000,16,71,132
0.4,4,6,2,3000,11,32,133
0.4,4,6,3,3000,8,19,131
0.4,4,7,0,493,10,42,131
0.4,4,7,1,2813,15,56,131
0.4,4,7,2,3000,12,39,132
0.4,4,7,3,3000,10,27,132
0.4,4,8,0,110,6,12,131
0.4,4,8,1,677,8,22,131
0.4,4,8,2,3000,8,23,131
0.4,4,8,3,3000,6,19,131
0.4,4,9,0,43,4,7,131
0.4,4,9,1,139,6,17,131
0.4,4,9,2,347,6,18,131
0.4,4,9,3,1689,6,21,131
0.4,4,10,0,18,4,5,131
0.4,4,10,1,66,5,10,131
0.4,4,10,2,178,5,10,131
0.4,4,10,3,971,5,12,131
0.4,5,5,0,3000,0,1,131
0.4,5,5,1,3000,1,1,131
0.4,5,5,2,3000,1,1,131
0.4,5,5,3,3000,0,0,0
0.4,5,6,0,1287,13,61,132
0.4,5,6,1,3000,15,68,132
0.4,5,6,2,3000,11,32,133
0.4,5,6,3,3000,7,17,131
0.4,5,7,0,646,10,43,131
0.4,5,7,1,3000,15,56,131
0.4,5,7,2,3000,12,39,132
0.4,5,7,3,3000,9,24,132
0.4,5,8,0,263,6,13,131
0.4,5,8,1,884,8,22,131
0.4,5,8,2,3000,8,23,131
0.4,5,8,3,3000,6,19,131
0.4,5,9,0,56,4,8,131
0.4,5,9,1,168,6,17,131
0.4,5,9,2,484,6,18,131
0.4,5,9,3,2215,6,21,131
0.4,5,10,0,31,4,6,131
0.4,5,10,1,87,5,10,131
0.4,5,10,2,283,5,10,131
0.4,5,10,3,1424,5,12,131
