min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1464,10,32,132
0.1,1,5,1,3000,3,4,131
0.1,1,5,2,3000,1,2,132
0.1,1,5,3,3000,0,0,0
0.1,1,6,0,292,5,18,131
0.1,1,6,1,3000,3,11,131
0.1,1,6,2,3000,0,7,131
0.1,1,6,3,3000,0,0,0
0.1,1,7,0,140,5,17,131
0.1,1,7,1,2794,5,17,131
0.1,1,7,2,3000,3,10,131
0.1,1,7,3,3000,3,6,132
0.1,1,8,0,68,3,12,131
0.1,1,8,1,162,3,12,131
0.1,1,8,2,461,3,12,131
0.1,1,8,3,3000,7,15,132
0.1,1,9,0,26,3,6,131
0.1,1,9,1,89,3,8,131
0.1,1,9,2,272,3,8,131
0.1,1,9,3,3000,7,12,132
0.1,1,10,0,8,3,4,131
0.1,1,10,1,30,3,5,131
0.1,1,10,2,207,3,6,131
0.1,1,10,3,3000,2,5,131
0.1,2,5,0,1025,30,72,132
0.1,2,5,1,3000,18,45,132
0.1,2,5,2,3000,5,19,131
0.1,2,5,3,3000,0,3,131
0.1,2,6,0,617,28,66,132
0.1,2,6,1,3000,25,60,132
0.1,2,6,2,3000,17,45,132
0.1,2,6,3,3000,2,7,131
0.1,2,7,0,188,15,42,131
0.1,2,7,1,2411,17,51,131
0.1,2,7,2,3000,7,31,131
0.1,2,7,3,3000,2,7,131
0.1,2,8,0,104,14,32,131
0.1,2,8,1,591,15,42,131
0.1,2,8,2,960,15,42,131
0.1,2,8,3,3000,3,12,131
0.1,2,9,0,86,14,28,131
0.1,2,9,1,285,15,35,131
0.1,2,9,2,347,15,36,131
0.1,2,9,3,1375,25,51,132
0.1,2,10,0,77,14,27,131
0.1,2,10,1,155,14,31,131
0.1,2,10,2,175,14,31,131
0.1,2,10,3,579,23,44,131
0.1,3,5,0,1930,30,76,132
0.1,3,5,1,3000,3,9,131
0.1,3,5,2,3000,0,4,131
0.1,3,5,3,3000,0,0,0
0.1,3,6,0,826,20,54,131
0.1,3,6,1,3000,9,35,132
0.1,3,6,2,3000,8,23,132
0.1,3,6,3,3000,0,3,131
0.1,3,7,0,328,16,44,131
0.1,3,7,1,2742,19,56,132
0.1,3,7,2,3000,13,39,132
0.1,3,7,3,3000,3,8,131
0.1,3,8,0,135,15,36,131
0.1,3,8,1,793,17,47,132
0.1,3,8,2,1474,22,52,132
0.1,3,8,3,3000,3,12,131
0.1,3,9,0,104,15,30,131
0.1,3,9,1,378,15,38,132
0.1,3,9,2,493,16,40,132
0.1,3,9,3,3000,7,19,132
0.1,3,10,0,77,15,26,131
0.1,3,10,1,246,15,33,132
0.1,3,10,2,292,16,34,132
0.1,3,10,3,3000,18,38,132
0.1,4,5,0,3000,32,88,134
0.1,4,5,1,3000,2,9,132
0.1,4,5,2,3000,2,8,132
0.1,4,5,3,3000,1,1,131
0.1,4,6,0,1725,27,70,132
0.1,4,6,1,3000,12,35,132
0.1,4,6,2,3000,8,25,131
0.1,4,6,3,3000,1,5,132
0.1,4,7,0,512,24,58,132
0.1,4,7,1,3000,19,47,132
0.1,4,7,2,3000,13,36,132
0.1,4,7,3,3000,14,40,132
0.1,4,8,0,236,22,46,132
0.1,4,8,1,3000,20,45,132
0.1,4,8,2,3000,13,33,132
0.1,4,8,3,3000,11,31,132
0.1,4,9,0,93,14,27,131
0.1,4,9,1,2680,19,41,131
0.1,4,9,2,3000,22,45,131
0.1,4,9,3,3000,18,40,131
0.1,4,10,0,65,13,24,131
0.1,4,10,1,921,14,27,131
0.1,4,10,2,1840,16,29,131
0.1,4,10,3,3000,16,31,131
0.1,5,5,0,1005,30,82,132
0.1,5,5,1,3000,11,36,132
0.1,5,5,2,3000,0,5,131
0.1,5,5,3,3000,0,0,0
0.1,5,6,0,665,30,72,132
0.1,5,6,1,3000,18,54,132
0.1,5,6,2,3000,10,34,131
0.1,5,6,3,3000,0,4,131
0.1,5,7,0,391,26,58,132
0.1,5,7,1,3000,22,55,132
0.1,5,7,2,3000,9,27,132
0.1,5,7,3,3000,4,17,131
0.1,5,8,0,168,17,37,131
0.1,5,8,1,1948,26,56,132
0.1,5,8,2,3000,26,58,132
0.1,5,8,3,3000,20,49,132
0.1,5,9,0,139,17,32,131
0.1,5,9,1,1147,24,45,131
0.1,5,9,2,3000,24,48,131
0.1,5,9,3,3000,22,48,131
0.1,5,10,0,96,15,27,131
0.1,5,10,1,772,18,32,131
0.1,5,10,2,2904,18,34,131
