min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1641,7,36,131
0.1,1,5,1,3000,7,40,131
0.1,1,5,2,3000,1,11,131
0.1,1,5,3,3000,0,4,131
0.1,1,6,0,563,3,21,131
0.1,1,6,1,1759,4,31,131
0.1,1,6,2,3000,2,12,131
0.1,1,6,3,3000,0,7,131
0.1,1,7,0,140,3,17,131
0.1,1,7,1,423,4,20,131
0.1,1,7,2,3000,4,22,131
0.1,1,7,3,3000,2,10,131
0.1,1,8,0,68,2,12,131
0.1,1,8,1,164,3,14,131
0.1,1,8,2,1585,3,19,131
0.1,1,8,3,3000,3,13,131
0.1,1,9,0,27,1,9,131
0.1,1,9,1,47,1,10,131
0.1,1,9,2,383,1,13,131
0.1,1,9,3,3000,1,13,131
0.1,1,10,0,22,1,9,131
0.1,1,10,1,39,1,9,131
0.1,1,10,2,134,1,10,131
0.1,1,10,3,833,1,10,131
0.1,2,5,0,1066,9,62,131
0.1,2,5,1,2205,10,66,131
0.1,2,5,2,3000,5,22,131
0.1,2,5,3,3000,0,3,131
0.1,2,6,0,814,8,55,131
0.1,2,6,1,1047,9,58,131
0.1,2,6,2,3000,10,52,131
0.1,2,6,3,3000,4,21,131
0.1,2,7,0,236,6,44,131
0.1,2,7,1,333,7,50,131
0.1,2,7,2,3000,9,54,131
0.1,2,7,3,3000,6,27,131
0.1,2,8,0,93,4,27,131
0.1,2,8,1,226,6,45,131
0.1,2,8,2,3000,7,47,131
0.1,2,8,3,3000,5,29,131
0.1,2,9,0,71,3,26,131
0.1,2,9,1,168,6,44,131
0.1,2,9,2,813,7,46,131
0.1,2,9,3,3000,7,48,131
0.1,2,10,0,25,2,10,131
0.1,2,10,1,64,2,18,131
0.1,2,10,2,146,2,18,131
0.1,2,10,3,935,3,20,131
0.1,3,5,0,2273,10,70,131
0.1,3,5,1,3000,10,74,131
0.1,3,5,2,3000,1,19,131
0.1,3,5,3,3000,0,4,131
0.1,3,6,0,932,8,63,131
0.1,3,6,1,1303,10,69,131
0.1,3,6,2,3000,10,49,131
0.1,3,6,3,3000,1,21,131
0.1,3,7,0,232,5,31,131
0.1,3,7,1,659,10,60,131
0.1,3,7,2,3000,10,47,131
0.1,3,7,3,3000,2,22,131
0.1,3,8,0,31,3,8,131
0.1,3,8,1,154,7,23,131
0.1,3,8,2,3000,10,57,131
0.1,3,8,3,3000,3,23,131
0.1,3,9,0,12,2,3,131
0.1,3,9,1,63,5,12,131
0.1,3,9,2,894,6,28,131
0.1,3,9,3,3000,6,31,131
0.1,3,10,0,4,1,1,131
0.1,3,10,1,43,4,7,131
0.1,3,10,2,812,5,21,131
0.1,3,10,3,3000,5,24,131
0.1,4,5,0,2079,12,74,131
0.1,4,5,1,3000,11,82,133
0.1,4,5,2,3000,1,22,132
0.1,4,5,3,3000,0,5,132
0.1,4,6,0,629,8,51,131
0.1,4,6,1,1642,12,80,133
0.1,4,6,2,3000,10,57,133
0.1,4,6,3,3000,1,22,132
0.1,4,7,0,186,4,23,131
0.1,4,7,1,465,6,43,131
0.1,4,7,2,1391,7,47,131
0.1,4,7,3,3000,7,45,131
0.1,4,8,0,70,4,8,131
0.1,4,8,1,165,5,17,131
0.1,4,8,2,684,7,40,131
0.1,4,8,3,3000,8,45,131
0.1,4,9,0,20,3,7,131
0.1,4,9,1,155,4,15,131
0.1,4,9,2,575,6,34,131
0.1,4,9,3,3000,8,39,131
0.1,4,10,0,5,0,2,131
0.1,4,10,1,60,3,10,131
0.1,4,10,2,515,5,29,131
0.1,4,10,3,3000,8,35,131
0.1,5,5,0,1015,11,60,132
0.1,5,5,1,3000,13,85,133
0.1,5,5,2,3000,6,40,133
0.1,5,5,3,3000,0,14,132
0.1,5,6,0,477,7,49,132
0.1,5,6,1,822,9,68,132
0.1,5,6,2,3000,11,57,132
0.1,5,6,3,3000,3,23,131
0.1,5,7,0,207,7,29,132
0.1,5,7,1,321,9,51,132
0.1,5,7,2,823,10,56,132
0.1,5,7,3,3000,12,59,132
0.1,5,8,0,173,7,23,132
0.1,5,8,1,286,9,45,132
0.1,5,8,2,739,10,48,132
0.1,5,8,3,2915,12,52,132
0.1,5,9,0,29,2,10,131
0.1,5,9,1,225,7,37,132
0.1,5,9,2,705,8,42,132
0.1,5,9,3,2833,12,48,132
0.1,5,10,0,26,2,10,131
0.1,5,10,1,224,7,37,132
0.1,5,10,2,693,8,42,132
0.1,5,10,3,2767,12,48,132
0.2,1,5,0,1641,7,36,131
0.2,1,5,1,3000,7,40,131
0.2,1,5,2,3000,1,11,131
0.2,1,5,3,3000,0,4,131
0.2,1,6,0,563,3,21,131
0.2,1,6,1,1759,4,31,131
0.2,1,6,2,3000,2,12,131
0.2,1,6,3,3000,0,7,131
0.2,1,7,0,140,3,17,131
0.2,1,7,1,423,4,20,131
0.2,1,7,2,3000,4,22,131
0.2,1,7,3,3000,2,10,131
0.2,1,8,0,68,2,12,131
0.2,1,8,1,164,3,14,131
0.2,1,8,2,1585,3,19,131
0.2,1,8,3,3000,3,13,131
0.2,1,9,0,45,1,10,131
0.2,1,9,1,126,2,11,131
0.2,1,9,2,419,2,13,131
0.2,1,9,3,1836,2,13,131
0.2,1,10,0,22,1,9,131
0.2,1,10,1,39,1,9,131
0.2,1,10,2,134,1,10,131
0.2,1,10,3,833,1,10,131
0.2,2,5,0,1688,11,78,132
0.2,2,5,1,3000,11,81,132
0.2,2,5,2,3000,3,20,131
0.2,2,5,3,3000,0,1,131
0.2,2,6,0,398,9,53,131
0.2,2,6,1,900,10,63,131
0.2,2,6,2,3000,5,34,132
0.2,2,6,3,3000,0,14,131
0.2,2,7,0,236,6,44,131
0.2,2,7,1,333,7,50,131
0.2,2,7,2,3000,9,54,131
0.2,2,7,3,3000,6,27,131
0.2,2,8,0,127,4,30,131
0.2,2,8,1,255,7,49,131
0.2,2,8,2,1671,9,54,131
0.2,2,8,3,3000,9,38,131
0.2,2,9,0,71,3,26,131
0.2,2,9,1,168,6,44,131
0.2,2,9,2,813,7,46,131
0.2,2,9,3,3000,7,48,131
0.2,2,10,0,41,3,19,131
0.2,2,10,1,76,4,31,131
0.2,2,10,2,185,4,34,131
0.2,2,10,3,1447,5,36,131
0.2,3,5,0,1710,10,81,132
0.2,3,5,1,3000,11,83,132
0.2,3,5,2,3000,6,35,132
0.2,3,5,3,3000,0,4,131
0.2,3,6,0,938,7,51,132
0.2,3,6,1,1379,9,61,132
0.2,3,6,2,3000,10,48,132
0.2,3,6,3,3000,2,16,131
0.2,3,7,0,388,6,41,132
0.2,3,7,1,924,9,59,132
0.2,3,7,2,3000,10,55,132
0.2,3,7,3,3000,4,25,132
0.2,3,8,0,146,2,22,132
0.2,3,8,1,414,7,48,132
0.2,3,8,2,1634,8,52,132
0.2,3,8,3,3000,9,41,132
0.2,3,9,0,43,2,11,131
0.2,3,9,1,373,6,46,132
0.2,3,9,2,1486,7,49,132
0.2,3,9,3,3000,8,41,132
0.2,3,10,0,29,2,9,131
0.2,3,10,1,196,5,35,132
0.2,3,10,2,457,5,37,132
0.2,3,10,3,993,6,38,132
0.2,4,5,0,2276,12,57,132
0.2,4,5,1,3000,13,90,132
0.2,4,5,2,3000,7,46,134
0.2,4,5,3,3000,0,9,132
0.2,4,6,0,321,7,29,132
0.2,4,6,1,1449,10,68,132
0.2,4,6,2,3000,12,54,132
0.2,4,6,3,3000,5,28,132
0.2,4,7,0,229,7,23,132
0.2,4,7,1,542,10,51,132
0.2,4,7,2,3000,12,63,132
0.2,4,7,3,3000,5,25,132
0.2,4,8,0,123,5,13,132
0.2,4,8,1,372,9,30,132
0.2,4,8,2,2595,11,43,132
0.2,4,8,3,3000,9,29,132
0.2,4,9,0,79,4,9,132
0.2,4,9,1,293,9,28,132
0.2,4,9,2,2530,11,43,132
0.2,4,9,3,3000,9,29,132
0.2,4,10,0,45,3,5,132
0.2,4,10,1,180,5,17,132
0.2,4,10,2,2454,8,39,132
0.2,4,10,3,3000,6,26,132
0.2,5,5,0,2917,10,75,132
0.2,5,5,1,3000,10,73,132
0.2,5,5,2,3000,0,21,131
0.2,5,5,3,3000,0,1,131
0.2,5,6,0,517,7,52,132
0.2,5,6,1,1716,9,74,132
0.2,5,6,2,3000,8,57,132
0.2,5,6,3,3000,1,19,131
0.2,5,7,0,144,6,22,131
0.2,5,7,1,651,9,57,131
0.2,5,7,2,3000,10,62,132
0.2,5,7,3,3000,5,28,131
0.2,5,8,0,86,5,17,131
0.2,5,8,1,427,8,49,131
0.2,5,8,2,3000,9,61,132
0.2,5,8,3,3000,5,25,132
0.2,5,9,0,70,4,12,131
0.2,5,9,1,381,8,42,131
0.2,5,9,2,3000,9,57,132
0.2,5,9,3,3000,4,24,132
0.2,5,10,0,46,4,11,131
0.2,5,10,1,368,8,41,131
0.2,5,10,2,3000,9,56,132
0.2,5,10,3,-1,9,56,132
0.3,1,5,0,1645,7,36,131
0.3,1,5,1,3000,7,40,131
0.3,1,5,2,3000,1,11,131
0.3,1,5,3,3000,0,4,131
0.3,1,6,0,564,3,21,131
0.3,1,6,1,1764,4,31,131
0.3,1,6,2,3000,2,12,131
0.3,1,6,3,3000,0,7,131
0.3,1,7,0,140,3,17,131
0.3,1,7,1,424,4,20,131
0.3,1,7,2,3000,4,22,131
0.3,1,7,3,3000,2,10,131
0.3,1,8,0,68,2,12,131
0.3,1,8,1,164,3,14,131
0.3,1,8,2,1587,3,19,131
0.3,1,8,3,3000,3,13,131
0.3,1,9,0,27,1,9,131
0.3,1,9,1,47,1,10,131
0.3,1,9,2,384,1,13,131
0.3,1,9,3,3000,1,13,131
0.3,1,10,0,3,0,1,131
0.3,1,10,1,11,0,2,131
0.3,1,10,2,338,1,10,131
0.3,1,10,3,3000,1,10,131
0.3,2,5,0,653,11,61,131
0.3,2,5,1,2056,11,71,131
0.3,2,5,2,3000,3,20,131
0.3,2,5,3,3000,0,1,131
0.3,2,6,0,272,7,50,131
0.3,2,6,1,412,8,56,131
0.3,2,6,2,3000,9,45,131
0.3,2,6,3,3000,2,13,131
0.3,2,7,0,152,5,35,131
0.3,2,7,1,315,8,55,131
0.3,2,7,2,3000,10,60,131
0.3,2,7,3,3000,4,18,131
0.3,2,8,0,90,4,31,131
0.3,2,8,1,196,7,50,131
0.3,2,8,2,1442,8,52,131
0.3,2,8,3,3000,7,34,131
0.3,2,9,0,49,1,15,131
0.3,2,9,1,91,2,25,131
0.3,2,9,2,649,2,27,131
0.3,2,9,3,3000,4,19,131
0.3,2,10,0,22,1,7,131
0.3,2,10,1,88,2,24,131
0.3,2,10,2,583,2,26,131
0.3,2,10,3,3000,4,22,131
0.3,3,5,0,3000,9,59,131
0.3,3,5,1,3000,10,51,131
0.3,3,5,2,3000,3,19,131
0.3,3,5,3,3000,0,1,131
0.3,3,6,0,1121,6,25,131
0.3,3,6,1,3000,11,58,131
0.3,3,6,2,3000,5,23,132
0.3,3,6,3,3000,0,5,131
0.3,3,7,0,442,4,22,131
0.3,3,7,1,1640,10,57,131
0.3,3,7,2,3000,9,38,132
0.3,3,7,3,3000,1,10,131
0.3,3,8,0,75,2,10,131
0.3,3,8,1,473,7,51,131
0.3,3,8,2,3000,7,54,131
0.3,3,8,3,3000,3,17,131
0.3,3,9,0,31,2,9,131
0.3,3,9,1,181,5,43,131
0.3,3,9,2,1470,5,46,131
0.3,3,9,3,3000,5,28,131
0.3,3,10,0,24,2,8,131
0.3,3,10,1,161,5,43,131
0.3,3,10,2,1049,5,45,131
0.3,3,10,3,3000,5,28,131
0.3,4,5,0,2400,9,57,131
0.3,4,5,1,3000,10,74,132
0.3,4,5,2,3000,3,26,132
0.3,4,5,3,3000,0,1,131
0.3,4,6,0,723,6,22,131
0.3,4,6,1,3000,10,62,132
0.3,4,6,2,3000,6,32,133
0.3,4,6,3,3000,0,5,132
0.3,4,7,0,156,5,8,131
0.3,4,7,1,781,7,33,131
0.3,4,7,2,3000,7,27,132
0.3,4,7,3,3000,0,7,131
0.3,4,8,0,50,5,5,131
0.3,4,8,1,563,7,30,131
0.3,4,8,2,3000,9,32,132
0.3,4,8,3,3000,2,9,131
0.3,4,9,0,44,5,5,131
0.3,4,9,1,471,7,29,131
0.3,4,9,2,3000,9,34,131
0.3,4,9,3,3000,4,13,131
0.3,4,10,0,16,2,2,131
0.3,4,10,1,136,3,11,131
0.3,4,10,2,3000,8,29,131
0.3,4,10,3,3000,3,10,131
0.3,5,5,0,3000,1,16,131
0.3,5,5,1,3000,0,0,0
