min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1464,6,32,132
0.1,1,5,1,2805,7,35,132
0.1,1,5,2,3000,2,18,132
0.1,1,5,3,3000,0,2,132
0.1,1,6,0,668,6,25,132
0.1,1,6,1,1471,7,32,132
0.1,1,6,2,3000,7,27,132
0.1,1,6,3,3000,0,7,132
0.1,1,7,0,282,5,18,132
0.1,1,7,1,434,5,22,132
0.1,1,7,2,3000,5,29,132
0.1,1,7,3,3000,2,15,132
0.1,1,8,0,68,3,12,131
0.1,1,8,1,164,3,14,131
0.1,1,8,2,1336,3,19,131
0.1,1,8,3,3000,3,16,131
0.1,1,9,0,41,2,11,131
0.1,1,9,1,92,2,13,131
0.1,1,9,2,504,2,17,131
0.1,1,9,3,3000,2,17,131
0.1,1,10,0,7,0,0,0
0.1,1,10,1,31,0,4,131
0.1,1,10,2,261,1,10,131
0.1,1,10,3,2065,1,11,131
0.1,2,5,0,1522,7,40,132
0.1,2,5,1,2955,9,46,132
0.1,2,5,2,3000,3,24,131
0.1,2,5,3,3000,0,2,132
0.1,2,6,0,736,7,34,132
0.1,2,6,1,1616,9,43,132
0.1,2,6,2,3000,8,35,132
0.1,2,6,3,3000,0,7,132
0.1,2,7,0,392,6,32,132
0.1,2,7,1,846,8,40,132
0.1,2,7,2,3000,9,46,132
0.1,2,7,3,3000,2,15,131
0.1,2,8,0,130,3,18,131
0.1,2,8,1,321,3,27,131
0.1,2,8,2,2819,4,35,131
0.1,2,8,3,3000,2,17,131
0.1,2,9,0,48,3,15,131
0.1,2,9,1,174,3,23,131
0.1,2,9,2,1913,4,28,131
0.1,2,9,3,3000,4,19,131
0.1,2,10,0,25,1,10,131
0.1,2,10,1,52,1,12,131
0.1,2,10,2,284,2,15,131
0.1,2,10,3,3000,2,18,131
0.1,3,5,0,1478,7,34,132
0.1,3,5,1,3000,9,40,132
0.1,3,5,2,3000,1,21,132
0.1,3,5,3,3000,0,1,131
0.1,3,6,0,292,4,18,131
0.1,3,6,1,815,7,22,131
0.1,3,6,2,3000,6,17,131
0.1,3,6,3,3000,1,6,131
0.1,3,7,0,140,4,17,131
0.1,3,7,1,452,7,22,131
0.1,3,7,2,3000,7,26,131
0.1,3,7,3,3000,0,9,131
0.1,3,8,0,63,2,13,131
