min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,822,4,24,40
0.1,1,5,1,2000,3,14,40
0.1,1,5,2,2000,2,10,40
0.1,1,5,3,2000,1,7,39
0.1,1,6,0,364,4,23,40
0.1,1,6,1,805,4,24,40
0.1,1,6,2,2000,4,25,40
0.1,1,6,3,2000,3,14,40
0.1,1,7,0,49,3,8,39
0.1,1,7,1,55,3,8,39
0.1,1,7,2,87,3,9,39
0.1,1,7,3,156,3,11,39
0.1,1,8,0,32,2,7,39
0.1,1,8,1,32,2,7,39
0.1,1,8,2,39,2,8,39
0.1,1,8,3,39,2,8,39
0.1,1,9,0,32,2,7,39
0.1,1,9,1,32,2,7,39
0.1,1,9,2,39,2,8,39
0.1,1,9,3,39,2,8,39
0.1,1,10,0,19,2,6,39
0.1,1,10,1,25,2,7,39
0.1,1,10,2,39,2,8,39
0.1,1,10,3,39,2,8,39
0.1,2,5,0,2000,3,14,40
0.1,2,5,1,2000,1,4,39
0.1,2,5,2,2000,1,2,39
0.1,2,5,3,2000,1,2,39
0.1,2,6,0,484,5,27,40
0.1,2,6,1,766,5,28,40
0.1,2,6,2,2000,2,10,40
0.1,2,6,3,2000,1,4,39
0.1,2,7,0,278,5,26,40
0.1,2,7,1,410,5,26,40
0.1,2,7,2,563,5,26,40
0.1,2,7,3,585,5,26,40
0.1,2,8,0,123,3,11,39
0.1,2,8,1,271,4,14,39
0.1,2,8,2,343,4,14,39
0.1,2,8,3,362,4,17,39
0.1,2,9,0,23,2,5,39
0.1,2,9,1,192,3,13,39
0.1,2,9,2,279,3,13,39
0.1,2,9,3,298,3,16,39
0.1,2,10,0,13,2,5,39
0.1,2,10,1,145,3,11,39
0.1,2,10,2,226,3,12,39
0.1,2,10,3,250,3,15,39
0.1,3,5,0,2000,3,14,40
0.1,3,5,1,2000,1,6,39
0.1,3,5,2,2000,1,4,39
0.1,3,5,3,2000,1,4,39
0.1,3,6,0,1762,4,24,40
0.1,3,6,1,2000,1,6,39
0.1,3,6,2,2000,1,4,39
0.1,3,6,3,2000,1,4,39
0.1,3,7,0,237,3,7,39
0.1,3,7,1,2000,2,9,40
0.1,3,7,2,2000,2,7,39
0.1,3,7,3,2000,2,7,39
0.1,3,8,0,26,3,7,39
0.1,3,8,1,2000,2,9,40
0.1,3,8,2,2000,2,7,39
0.1,3,8,3,2000,2,7,39
0.1,3,9,0,18,2,6,39
0.1,3,9,1,1732,3,13,39
0.1,3,9,2,2000,2,7,39
0.1,3,9,3,2000,2,7,39
0.1,3,10,0,17,2,6,39
0.1,3,10,1,150,3,10,39
0.1,3,10,2,203,3,11,39
0.1,3,10,3,207,3,11,39
0.1,4,5,0,2000,4,19,40
0.1,4,5,1,2000,3,11,40
0.1,4,5,2,2000,2,8,39
0.1,4,5,3,2000,2,8,39
0.1,4,6,0,614,5,12,39
0.1,4,6,1,1295,5,12,39
0.1,4,6,2,1399,5,13,39
0.1,4,6,3,1505,5,13,39
0.1,4,7,0,278,5,12,39
0.1,4,7,1,474,5,12,39
0.1,4,7,2,562,5,13,39
0.1,4,7,3,618,5,13,39
0.1,4,8,0,43,3,7,39
0.1,4,8,1,110,4,10,39
0.1,4,8,2,166,4,12,39
0.1,4,8,3,169,4,12,39
0.1,4,9,0,10,3,7,39
0.1,4,9,1,37,4,9,39
0.1,4,9,2,59,4,10,39
0.1,4,9,3,116,4,12,39
0.1,4,10,0,9,2,6,39
0.1,4,10,1,36,3,8,39
0.1,4,10,2,52,3,8,39
0.1,4,10,3,105,3,10,39
0.1,5,5,0,1981,6,31,40
0.1,5,5,1,2000,3,12,40
0.1,5,5,2,2000,2,8,39
0.1,5,5,3,2000,2,8,39
0.1,5,6,0,1176,6,31,40
0.1,5,6,1,2000,5,24,40
0.1,5,6,2,2000,3,11,40
0.1,5,6,3,2000,3,10,39
0.1,5,7,0,182,4,9,39
0.1,5,7,1,558,5,13,39
0.1,5,7,2,1254,5,14,39
0.1,5,7,3,1706,5,14,39
0.1,5,8,0,44,4,8,39
0.1,5,8,1,111,5,11,39
0.1,5,8,2,169,5,13,39
0.1,5,8,3,174,5,13,39
0.1,5,9,0,18,4,6,39
0.1,5,9,1,54,5,9,39
0.1,5,9,2,90,5,11,39
0.1,5,9,3,96,5,11,39
0.1,5,10,0,6,4,5,39
0.1,5,10,1,19,4,7,39
0.1,5,10,2,50,4,9,39
0.1,5,10,3,56,4,9,39
0.2,1,5,0,822,4,24,40
0.2,1,5,1,2000,3,14,40
0.2,1,5,2,2000,2,10,40
0.2,1,5,3,2000,1,7,39
0.2,1,6,0,364,4,23,40
0.2,1,6,1,805,4,24,40
0.2,1,6,2,2000,4,25,40
0.2,1,6,3,2000,3,14,40
0.2,1,7,0,162,3,21,40
0.2,1,7,1,215,3,21,40
0.2,1,7,2,375,3,22,40
0.2,1,7,3,397,3,22,40
0.2,1,8,0,32,2,7,39
0.2,1,8,1,32,2,7,39
0.2,1,8,2,39,2,8,39
0.2,1,8,3,39,2,8,39
0.2,1,9,0,32,2,7,39
0.2,1,9,1,32,2,7,39
0.2,1,9,2,39,2,8,39
0.2,1,9,3,39,2,8,39
0.2,1,10,0,19,2,6,39
0.2,1,10,1,25,2,7,39
0.2,1,10,2,39,2,8,39
0.2,1,10,3,39,2,8,39
0.2,2,5,0,2000,3,14,40
0.2,2,5,1,2000,1,4,39
0.2,2,5,2,2000,1,2,39
0.2,2,5,3,2000,1,2,39
0.2,2,6,0,484,5,27,40
0.2,2,6,1,766,5,28,40
