min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,1379,5,29,40
0.1,1,5,1,2000,0,1,39
0.1,1,5,2,2000,0,0,0
0.1,1,5,3,2000,0,0,0
0.1,1,6,0,784,4,25,40
0.1,1,6,1,2000,0,1,39
0.1,1,6,2,2000,0,1,39
0.1,1,6,3,2000,0,0,0
0.1,1,7,0,445,1,16,40
0.1,1,7,1,2000,0,0,0
0.1,1,7,2,2000,0,0,0
0.1,1,7,3,2000,0,0,0
0.1,1,8,0,149,1,14,40
0.1,1,8,1,1488,2,19,40
0.1,1,8,2,2000,0,1,39
0.1,1,8,3,2000,0,0,0
0.1,1,9,0,149,1,14,40
0.1,1,9,1,1488,2,19,40
0.1,1,9,2,2000,0,1,39
0.1,1,9,3,2000,0,0,0
0.1,1,10,0,94,1,13,40
0.1,1,10,1,201,1,14,40
0.1,1,10,2,663,1,15,40
0.1,1,10,3,998,1,16,40
0.1,2,5,0,2000,0,8,39
0.1,2,5,1,2000,0,1,39
0.1,2,5,2,2000,0,0,0
0.1,2,5,3,2000,0,0,0
0.1,2,6,0,2000,3,19,41
0.1,2,6,1,2000,0,1,39
0.1,2,6,2,2000,0,1,39
0.1,2,6,3,2000,0,0,0
0.1,2,7,0,57,4,5,39
0.1,2,7,1,2000,0,2,39
0.1,2,7,2,2000,0,1,39
0.1,2,7,3,2000,0,1,39
0.1,2,8,0,31,3,4,39
0.1,2,8,1,2000,2,15,40
0.1,2,8,2,2000,1,12,40
0.1,2,8,3,2000,0,10,40
0.1,2,9,0,17,2,3,39
0.1,2,9,1,1641,6,21,40
0.1,2,9,2,2000,3,16,40
0.1,2,9,3,2000,1,13,40
0.1,2,10,0,14,2,2,39
0.1,2,10,1,584,4,16,39
0.1,2,10,2,584,4,16,39
0.1,2,10,3,638,4,16,39
0.1,3,5,0,2000,0,9,39
0.1,3,5,1,2000,0,1,39
0.1,3,5,2,2000,0,0,0
0.1,3,5,3,2000,0,0,0
0.1,3,6,0,2000,2,16,40
0.1,3,6,1,2000,0,0,0
0.1,3,6,2,2000,0,0,0
0.1,3,6,3,2000,0,0,0
0.1,3,7,0,1465,6,20,39
0.1,3,7,1,2000,0,2,39
0.1,3,7,2,2000,0,0,0
0.1,3,7,3,2000,0,0,0
0.1,3,8,0,859,5,17,39
0.1,3,8,1,2000,2,9,39
0.1,3,8,2,2000,2,9,39
0.1,3,8,3,2000,0,6,39
0.1,3,9,0,88,2,4,39
0.1,3,9,1,897,2,6,39
0.1,3,9,2,1541,3,9,39
0.1,3,9,3,2000,3,9,39
0.1,3,10,0,1,0,0,0
0.1,3,10,1,2,0,0,0
0.1,3,10,2,8,1,2,39
0.1,3,10,3,55,1,2,39
0.1,4,5,0,2000,0,9,39
0.1,4,5,1,2000,0,1,39
0.1,4,5,2,2000,0,0,0
0.1,4,5,3,2000,0,0,0
0.1,4,6,0,1010,3,20,40
0.1,4,6,1,2000,0,0,0
0.1,4,6,2,2000,0,0,0
0.1,4,6,3,2000,0,0,0
0.1,4,7,0,139,2,6,39
0.1,4,7,1,2000,0,0,0
0.1,4,7,2,2000,0,0,0
0.1,4,7,3,2000,0,0,0
0.1,4,8,0,88,2,4,39
0.1,4,8,1,2000,0,0,0
0.1,4,8,2,2000,0,0,0
0.1,4,8,3,2000,0,0,0
0.1,4,9,0,19,1,1,39
0.1,4,9,1,2000,1,1,39
0.1,4,9,2,2000,0,0,0
0.1,4,9,3,2000,0,0,0
0.1,4,10,0,11,1,1,39
0.1,4,10,1,1652,3,3,39
0.1,4,10,2,2000,0,0,0
0.1,4,10,3,2000,0,0,0
0.1,5,5,0,2000,0,11,40
0.1,5,5,1,2000,0,1,39
0.1,5,5,2,2000,0,0,0
0.1,5,5,3,2000,0,0,0
0.1,5,6,0,965,3,20,40
0.1,5,6,1,2000,0,0,0
0.1,5,6,2,2000,0,0,0
0.1,5,6,3,2000,0,0,0
0.1,5,7,0,103,2,5,39
0.1,5,7,1,2000,0,0,0
0.1,5,7,2,2000,0,0,0
0.1,5,7,3,2000,0,0,0
0.1,5,8,0,73,1,3,39
0.1,5,8,1,2000,0,0,0
0.1,5,8,2,2000,0,0,0
0.1,5,8,3,2000,0,0,0
0.1,5,9,0,14,1,1,39
0.1,5,9,1,2000,1,1,39
0.1,5,9,2,2000,0,0,0
0.1,5,9,3,2000,0,0,0
0.1,5,10,0,10,1,1,39
0.1,5,10,1,1643,2,2,39
0.1,5,10,2,2000,0,0,0
0.1,5,10,3,2000,0,0,0
0.2,1,5,0,1379,5,29,40
0.2,1,5,1,2000,0,1,39
0.2,1,5,2,2000,0,0,0
0.2,1,5,3,2000,0,0,0
0.2,1,6,0,784,4,25,40
0.2,1,6,1,2000,0,1,39
0.2,1,6,2,2000,0,1,39
0.2,1,6,3,2000,0,0,0
0.2,1,7,0,445,1,16,40
0.2,1,7,1,2000,0,0,0
