min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,520,6,26,40
0.1,1,5,1,1034,6,26,40
0.1,1,5,2,2000,2,4,39
0.1,1,5,3,2000,2,4,39
0.1,1,6,0,520,6,26,40
0.1,1,6,1,1013,6,26,40
0.1,1,6,2,2000,3,8,39
0.1,1,6,3,2000,3,8,39
0.1,1,7,0,287,4,22,40
0.1,1,7,1,565,5,23,40
0.1,1,7,2,2000,5,14,40
0.1,1,7,3,2000,2,7,39
0.1,1,8,0,163,4,21,40
0.1,1,8,1,215,4,21,40
0.1,1,8,2,343,4,22,40
0.1,1,8,3,370,4,22,40
0.1,1,9,0,100,3,12,40
0.1,1,9,1,166,4,13,40
0.1,1,9,2,289,4,16,40
0.1,1,9,3,315,4,17,40
0.1,1,10,0,19,1,4,39
0.1,1,10,1,28,2,5,39
0.1,1,10,2,36,2,7,39
0.1,1,10,3,38,2,7,39
0.1,2,5,0,1842,10,35,40
0.1,2,5,1,2000,6,18,40
0.1,2,5,2,2000,2,2,39
0.1,2,5,3,2000,2,2,39
0.1,2,6,0,1539,8,32,40
0.1,2,6,1,2000,4,20,40
0.1,2,6,2,2000,3,8,39
0.1,2,6,3,2000,2,7,39
0.1,2,7,0,160,5,13,39
0.1,2,7,1,186,5,13,39
0.1,2,7,2,608,5,16,39
0.1,2,7,3,919,5,17,39
0.1,2,8,0,38,2,7,39
0.1,2,8,1,108,3,11,39
0.1,2,8,2,160,4,13,39
0.1,2,8,3,166,4,13,39
0.1,2,9,0,24,2,6,39
0.1,2,9,1,96,3,11,39
0.1,2,9,2,154,4,13,39
0.1,2,9,3,161,4,13,39
0.1,2,10,0,18,2,6,39
0.1,2,10,1,59,3,9,39
0.1,2,10,2,69,4,10,39
0.1,2,10,3,71,4,10,39
0.1,3,5,0,2000,3,8,39
0.1,3,5,1,2000,3,8,39
0.1,3,5,2,2000,2,2,39
0.1,3,5,3,2000,2,2,39
0.1,3,6,0,258,3,8,39
0.1,3,6,1,1568,5,16,39
0.1,3,6,2,2000,5,10,39
0.1,3,6,3,2000,4,8,39
0.1,3,7,0,40,3,8,39
0.1,3,7,1,134,4,12,39
0.1,3,7,2,567,4,15,39
0.1,3,7,3,954,4,16,39
0.1,3,8,0,32,3,8,39
0.1,3,8,1,73,4,10,39
0.1,3,8,2,87,4,10,39
0.1,3,8,3,147,4,10,39
0.1,3,9,0,19,3,7,39
0.1,3,9,1,60,4,10,39
0.1,3,9,2,70,4,10,39
0.1,3,9,3,73,4,10,39
0.1,3,10,0,12,3,6,39
0.1,3,10,1,50,4,8,39
0.1,3,10,2,62,4,9,39
0.1,3,10,3,64,4,9,39
0.1,4,5,0,2000,6,13,40
0.1,4,5,1,2000,5,11,40
0.1,4,5,2,2000,2,2,39
0.1,4,5,3,2000,2,2,39
0.1,4,6,0,1393,4,13,39
0.1,4,6,1,2000,3,8,39
0.1,4,6,2,2000,1,6,39
0.1,4,6,3,2000,2,4,39
0.1,4,7,0,488,4,10,39
0.1,4,7,1,1035,5,14,39
0.1,4,7,2,2000,5,16,39
0.1,4,7,3,2000,3,9,39
0.1,4,8,0,177,4,9,39
0.1,4,8,1,372,5,11,39
0.1,4,8,2,570,5,11,39
0.1,4,8,3,1105,5,11,39
0.1,4,9,0,29,4,8,39
0.1,4,9,1,83,5,11,39
0.1,4,9,2,128,5,11,39
0.1,4,9,3,356,5,11,39
0.1,4,10,0,14,4,7,39
0.1,4,10,1,57,5,9,39
0.1,4,10,2,89,5,10,39
0.1,4,10,3,212,5,10,39
0.1,5,5,0,2000,8,28,40
0.1,5,5,1,2000,2,2,39
0.1,5,5,2,2000,1,1,39
0.1,5,5,3,2000,1,1,39
0.1,5,6,0,452,5,11,39
0.1,5,6,1,2000,5,8,39
0.1,5,6,2,2000,2,3,39
0.1,5,6,3,-1,2,3,39
0.1,5,7,0,158,4,9,39
0.1,5,7,1,2000,5,16,39
0.1,5,7,2,-1,5,16,39
0.1,5,7,3,2000,2,2,39
0.1,5,8,0,96,4,9,39
0.1,5,8,1,444,5,12,39
0.1,5,8,2,1607,5,12,39
0.1,5,8,3,2000,4,8,39
0.1,5,9,0,38,4,8,39
0.1,5,9,1,248,5,11,39
0.1,5,9,2,885,5,11,39
0.1,5,9,3,2000,5,10,39
0.1,5,10,0,12,3,4,39
0.1,5,10,1,72,4,5,39
0.1,5,10,2,362,4,5,39
0.1,5,10,3,1446,4,5,39
0.2,1,5,0,520,6,25,40
0.2,1,5,1,1034,6,26,40
0.2,1,5,2,2000,2,4,39
0.2,1,5,3,2000,2,4,39
0.2,1,6,0,520,6,26,40
0.2,1,6,1,1013,6,26,40
0.2,1,6,2,2000,3,8,39
0.2,1,6,3,2000,3,8,39
0.2,1,7,0,287,4,22,40
0.2,1,7,1,565,5,23,40
0.2,1,7,2,2000,5,14,40
0.2,1,7,3,2000,2,7,39
0.2,1,8,0,163,4,21,40
0.2,1,8,1,215,4,21,40
0.2,1,8,2,343,4,22,40
0.2,1,8,3,370,4,22,40
0.2,1,9,0,100,3,12,40
0.2,1,9,1,166,4,13,40
0.2,1,9,2,289,4,16,40
0.2,1,9,3,315,4,17,40
0.2,1,10,0,19,1,4,39
0.2,1,10,1,28,2,5,39
0.2,1,10,2,36,2,7,39
0.2,1,10,3,38,2,7,39
0.2,2,5,0,664,8,31,40
0.2,2,5,1,1178,8,31,40
0.2,2,5,2,2000,2,4,39
0.2,2,5,3,2000,2,4,39
0.2,2,6,0,563,6,28,40
0.2,2,6,1,1056,6,28,40
0.2,2,6,2,2000,3,8,39
0.2,2,6,3,2000,3,8,39
0.2,2,7,0,330,4,24,40
0.2,2,7,1,608,5,25,40
0.2,2,7,2,2000,5,14,40
0.2,2,7,3,2000,2,7,39
0.2,2,8,0,198,3,16,40
0.2,2,8,1,409,4,17,40
0.2,2,8,2,2000,5,12,40
0.2,2,8,3,2000,2,6,39
0.2,2,9,0,103,3,12,40
0.2,2,9,1,169,4,13,40
0.2,2,9,2,293,4,16,40
0.2,2,9,3,324,5,18,40
0.2,2,10,0,51,1,5,39
0.2,2,10,1,109,3,7,39
0.2,2,10,2,289,4,15,40
0.2,2,10,3,316,4,16,40
0.2,3,5,0,2000,6,29,40
0.2,3,5,1,2000,2,2,39
0.2,3,5,2,2000,1,1,39
0.2,3,5,3,2000,0,0,0
0.2,3,6,0,855,6,29,40
0.2,3,6,1,2000,6,13,40
0.2,3,6,2,2000,1,1,39
0.2,3,6,3,2000,1,1,39
0.2,3,7,0,280,5,26,40
0.2,3,7,1,1190,5,26,40
0.2,3,7,2,2000,2,5,39
0.2,3,7,3,2000,2,2,39
0.2,3,8,0,62,2,8,39
0.2,3,8,1,586,3,13,39
0.2,3,8,2,2000,3,7,39
0.2,3,8,3,2000,1,5,39
0.2,3,9,0,34,2,5,39
0.2,3,9,1,436,3,12,39
0.2,3,9,2,2000,3,8,39
0.2,3,9,3,2000,1,5,39
0.2,3,10,0,8,1,4,39
0.2,3,10,1,42,2,8,39
0.2,3,10,2,65,2,9,39
0.2,3,10,3,93,2,10,39
0.2,4,5,0,1494,6,30,40
0.2,4,5,1,2000,3,8,39
0.2,4,5,2,2000,1,1,39
0.2,4,5,3,2000,0,0,0
0.2,4,6,0,929,4,25,40
0.2,4,6,1,2000,4,10,40
0.2,4,6,2,2000,1,1,39
0.2,4,6,3,2000,0,0,0
0.2,4,7,0,356,4,23,40
0.2,4,7,1,715,4,24,40
0.2,4,7,2,2000,2,7,39
