min_df,Topics,Words,Similar Words,No. Results,No. QGS,No. GS,No. Total
0.1,1,5,0,962,5,23,131
0.1,1,5,1,3000,7,25,131
0.1,1,5,2,3000,3,8,131
0.1,1,5,3,3000,1,1,131
0.1,1,6,0,161,5,19,131
0.1,1,6,1,3000,8,28,131
0.1,1,6,2,3000,6,17,131
0.1,1,6,3,3000,4,10,131
0.1,1,7,0,72,4,13,131
0.1,1,7,1,1741,7,25,131
0.1,1,7,2,3000,9,29,131
0.1,1,7,3,3000,5,13,131
0.1,1,8,0,68,4,12,131
0.1,1,8,1,1483,7,24,131
0.1,1,8,2,3000,9,30,131
0.1,1,8,3,3000,5,12,131
0.1,1,9,0,27,4,9,131
0.1,1,9,1,210,4,14,131
0.1,1,9,2,1289,6,18,131
0.1,1,9,3,3000,6,16,131
0.1,1,10,0,21,4,9,131
0.1,1,10,1,108,4,14,131
0.1,1,10,2,553,6,17,131
0.1,1,10,3,2754,6,19,131
0.1,2,5,0,661,17,58,131
0.1,2,5,1,3000,16,48,131
0.1,2,5,2,3000,6,17,131
0.1,2,5,3,3000,1,1,131
0.1,2,6,0,447,16,57,131
0.1,2,6,1,3000,19,55,131
0.1,2,6,2,3000,12,32,131
0.1,2,6,3,3000,1,4,131
0.1,2,7,0,242,14,49,131
0.1,2,7,1,988,19,59,131
0.1,2,7,2,3000,16,46,131
0.1,2,7,3,3000,6,18,131
0.1,2,8,0,87,9,35,131
0.1,2,8,1,479,17,50,131
0.1,2,8,2,3000,20,55,131
0.1,2,8,3,3000,10,22,131
0.1,2,9,0,61,6,27,131
0.1,2,9,1,161,7,34,131
0.1,2,9,2,3000,11,40,131
0.1,2,9,3,3000,8,26,131
0.1,2,10,0,41,4,17,131
0.1,2,10,1,85,5,27,131
0.1,2,10,2,322,9,36,131
0.1,2,10,3,1149,9,38,131
0.1,3,5,0,1818,25,84,132
0.1,3,5,1,3000,16,40,133
0.1,3,5,2,3000,7,19,132
0.1,3,5,3,3000,1,1,131
0.1,3,6,0,600,18,64,131
0.1,3,6,1,3000,21,60,131
0.1,3,6,2,3000,13,34,131
0.1,3,6,3,3000,1,4,131
0.1,3,7,0,382,17,59,131
0.1,3,7,1,1119,22,69,131
0.1,3,7,2,3000,18,50,131
0.1,3,7,3,3000,7,19,131
0.1,3,8,0,195,15,55,131
0.1,3,8,1,359,18,62,131
0.1,3,8,2,760,21,70,131
0.1,3,8,3,1304,21,70,131
0.1,3,9,0,139,13,47,131
0.1,3,9,1,187,14,49,131
0.1,3,9,2,261,16,54,131
0.1,3,9,3,308,16,54,131
0.1,3,10,0,82,9,34,131
0.1,3,10,1,121,9,37,131
0.1,3,10,2,189,11,41,131
0.1,3,10,3,227,11,41,131
0.1,4,5,0,1112,27,85,132
0.1,4,5,1,3000,16,38,132
0.1,4,5,2,3000,1,3,132
0.1,4,5,3,3000,0,0,0
0.1,4,6,0,855,23,79,132
0.1,4,6,1,3000,25,67,132
0.1,4,6,2,3000,10,24,132
0.1,4,6,3,3000,1,5,132
0.1,4,7,0,348,18,59,131
0.1,4,7,1,2098,21,68,131
0.1,4,7,2,3000,13,32,132
0.1,4,7,3,3000,6,15,132
0.1,4,8,0,272,16,53,131
0.1,4,8,1,1224,19,61,131
0.1,4,8,2,3000,15,40,131
0.1,4,8,3,3000,6,19,131
0.1,4,9,0,150,13,41,131
0.1,4,9,1,749,17,49,131
0.1,4,9,2,3000,17,54,131
0.1,4,9,3,3000,9,21,131
0.1,4,10,0,81,8,23,131
0.1,4,10,1,405,12,33,131
0.1,4,10,2,1571,15,46,131
0.1,4,10,3,3000,10,30,131
0.1,5,5,0,2012,26,85,132
0.1,5,5,1,3000,17,43,133
0.1,5,5,2,3000,7,18,132
0.1,5,5,3,3000,1,1,131
0.1,5,6,0,845,23,79,132
0.1,5,6,1,3000,26,72,132
0.1,5,6,2,3000,10,25,132
0.1,5,6,3,3000,0,0,0
0.1,5,7,0,290,18,56,131
0.1,5,7,1,2070,21,68,131
0.1,5,7,2,3000,14,34,132
0.1,5,7,3,3000,6,15,132
0.1,5,8,0,169,15,43,131
0.1,5,8,1,1699,19,54,131
0.1,5,8,2,3000,15,37,131
0.1,5,8,3,3000,6,17,131
0.1,5,9,0,132,12,39,131
0.1,5,9,1,1284,15,45,131
0.1,5,9,2,3000,15,48,131
0.1,5,9,3,3000,7,17,131
0.1,5,10,0,43,6,19,131
0.1,5,10,1,617,10,31,131
0.1,5,10,2,3000,13,42,131
0.1,5,10,3,3000,6,15,131
0.2,1,5,0,962,5,23,131
0.2,1,5,1,3000,7,25,131
0.2,1,5,2,3000,3,8,131
0.2,1,5,3,3000,1,1,131
0.2,1,6,0,161,5,19,131
0.2,1,6,1,3000,8,28,131
0.2,1,6,2,3000,6,17,131
0.2,1,6,3,3000,4,10,131
0.2,1,7,0,72,4,13,131
0.2,1,7,1,1741,7,25,131
0.2,1,7,2,3000,9,29,131
0.2,1,7,3,3000,5,13,131
0.2,1,8,0,68,4,12,131
0.2,1,8,1,1483,7,24,131
0.2,1,8,2,3000,9,30,131
0.2,1,8,3,3000,5,12,131
0.2,1,9,0,27,4,9,131
0.2,1,9,1,210,4,14,131
0.2,1,9,2,1289,6,18,131
0.2,1,9,3,3000,6,16,131
0.2,1,10,0,21,4,9,131
0.2,1,10,1,108,4,14,131
0.2,1,10,2,553,6,17,131
